,adj_close,close,date,high,low,open,volume
2121,159.08,163.57,2008-08-07,166.15,161.5,162.71,24013300
2122,164.9,169.55,2008-08-08,169.65,163.75,163.86,25499900
2123,168.8,173.56,2008-08-11,176.5,169.67,170.07,31832300
2124,171.88,176.73,2008-08-12,179.29,173.51,173.52,29867100
2125,174.38,179.3,2008-08-13,180.0,175.9,177.98,30083800
2126,174.4,179.32,2008-08-14,180.45,177.84,178.33,25403600
2127,170.92,175.74,2008-08-15,179.75,175.05,179.04,25294700
2128,170.58,175.39,2008-08-18,177.81,173.82,175.57,19714800
2129,168.77,173.53,2008-08-19,177.07,171.81,174.54,22007300
2130,171.01,175.84,2008-08-20,176.94,173.61,174.77,18105400
2131,169.51,174.29,2008-08-21,175.45,171.89,174.47,19276600
2132,171.94,176.79,2008-08-22,177.5,175.57,175.82,15700400
2133,167.81,172.55,2008-08-25,176.23,171.66,176.15,17300900
2134,168.87,173.64,2008-08-26,174.88,172.61,172.76,15912500
2135,169.88,174.67,2008-08-27,175.76,172.19,173.31,17063600
2136,168.97,173.74,2008-08-28,176.25,172.75,175.28,15406600
2137,164.88,169.53,2008-08-29,173.5,169.04,172.96,21403200
2138,161.63,166.19,2008-09-02,173.5,165.0,172.4,27884400
2139,162.38,166.96,2008-09-03,168.68,164.0,166.84,26244100
2140,156.79,161.22,2008-09-04,167.91,160.81,165.86,26549500
2141,155.78,160.18,2008-09-05,162.4,157.65,158.59,28103000
2142,153.59,157.92,2008-09-08,164.89,151.46,164.57,37356400
2143,147.52,151.68,2008-09-09,159.96,149.79,156.86,44465200
2144,147.45,151.61,2008-09-10,154.99,148.8,152.32,34755100
2145,148.46,152.65,2008-09-11,152.99,146.0,148.18,34683400
2146,144.85,148.94,2008-09-12,150.91,146.5,150.91,28322400
2147,136.51,140.36,2008-09-15,147.69,140.36,142.03,32879800
2148,136.04,139.88,2008-09-16,142.5,132.15,133.86,42851300
2149,124.32,127.83,2008-09-17,138.51,127.83,138.49,42873400
2150,130.41,134.09,2008-09-18,135.43,120.68,130.57,59866200
2151,137.04,140.91,2008-09-19,144.2,136.31,142.6,51102700
2152,127.45,131.05,2008-09-22,140.25,130.66,139.94,30596900
2153,123.36,126.84,2008-09-23,135.8,126.66,131.85,45727300
2154,125.18,128.71,2008-09-24,130.95,125.15,127.27,37393400
2155,128.31,131.93,2008-09-25,134.79,128.52,129.8,35930200
2156,124.72,128.24,2008-09-26,129.8,123.0,124.91,40230400
2157,102.37,105.26,2008-09-29,119.68,100.59,119.62,93644900
2158,110.54,113.66,2008-09-30,115.0,106.3,108.25,58095800
2159,106.12,109.12,2008-10-01,112.36,107.39,111.92,46303000
2160,97.35,100.1,2008-10-02,108.79,100.0,108.01,57477300
2161,94.41,97.07,2008-10-03,106.5,94.65,104.0,81942800
2162,95.45,98.14,2008-10-06,98.78,87.54,91.96,75264900
2163,86.71,89.16,2008-10-07,101.5,88.95,100.48,67099000
2164,87.33,89.79,2008-10-08,96.33,85.68,85.91,78847900
2165,86.3,88.74,2008-10-09,95.8,86.6,93.35,57763700
2166,94.14,96.8,2008-10-10,100.0,85.0,85.7,79260700
2167,107.23,110.26,2008-10-13,110.53,101.02,104.55,54967000
2168,101.22,104.08,2008-10-14,116.4,103.14,116.26,70749800
2169,95.26,97.95,2008-10-15,107.0,97.89,103.84,56577700
2170,99.09,101.89,2008-10-16,103.43,91.74,99.77,70732900
2171,94.73,97.4,2008-10-17,102.04,85.89,99.6,62936700
2172,95.74,98.44,2008-10-20,100.03,93.64,99.78,55280200
2173,88.98,91.49,2008-10-21,97.9,91.16,96.95,78345000
2174,94.21,96.87,2008-10-22,101.25,92.93,97.37,80314600
2175,95.53,98.23,2008-10-23,99.25,91.9,96.51,59836800
2176,93.73,96.38,2008-10-24,97.9,90.11,90.33,56787800
2177,89.56,92.09,2008-10-27,97.63,91.86,95.07,43170400
2178,97.17,99.91,2008-10-28,100.5,92.37,95.43,58361900
2179,101.68,104.55,2008-10-29,109.54,99.94,100.86,69677800
2180,107.99,111.04,2008-10-30,112.19,107.61,108.23,58503200
2181,104.64,107.59,2008-10-31,110.78,105.14,107.4,59277000
2182,104.02,106.96,2008-11-03,109.1,104.86,105.93,37783500
2183,107.94,110.99,2008-11-04,111.79,106.67,109.99,49952900
2184,100.46,103.3,2008-11-05,109.72,102.99,108.91,44873400
2185,96.38,99.1,2008-11-06,102.78,98.0,101.05,47109800
2186,95.54,98.24,2008-11-07,99.85,95.72,99.24,39116200
2187,93.25,95.88,2008-11-10,100.4,94.5,100.17,40136500
2188,92.17,94.77,2008-11-11,97.17,92.26,94.81,43733500
2189,87.65,90.12,2008-11-12,93.24,90.01,92.43,42106300
2190,93.79,96.44,2008-11-13,96.44,86.02,89.87,66217400
2191,87.76,90.24,2008-11-14,93.99,90.0,93.76,50188100
2192,85.72,88.14,2008-11-17,90.55,87.26,88.48,41518800
2193,87.44,89.91,2008-11-18,90.99,86.86,89.64,43203400
2194,83.92,86.29,2008-11-19,91.58,86.21,89.44,41853600
2195,78.28,80.49,2008-11-20,86.45,80.0,85.24,61314800
2196,80.31,82.58,2008-11-21,84.12,79.14,81.93,56045400
2197,90.4,92.95,2008-11-24,94.79,84.84,85.21,51509200
2198,88.31,90.8,2008-11-25,94.71,88.16,94.63,44117600
2199,92.39,95.0,2008-11-26,95.25,89.85,89.92,32137000
2200,90.13,92.67,2008-11-28,94.76,91.86,94.7,10634800
2201,86.49,88.93,2008-12-01,92.27,88.92,91.3,32991700
2202,89.93,92.47,2008-12-02,92.65,86.5,90.03,41025800
2203,93.27,95.9,2008-12-03,96.23,88.8,89.4,47810000
2204,88.9,91.41,2008-12-04,95.21,89.06,94.43,38977500
2205,91.42,94.0,2008-12-05,94.49,88.86,90.35,37278400
2206,96.98,99.72,2008-12-08,100.8,95.8,97.28,42326500
2207,97.31,100.06,2008-12-09,103.6,97.21,98.04,42982000
2208,95.51,98.21,2008-12-10,99.49,96.5,97.87,33501700
2209,92.39,95.0,2008-12-11,101.24,94.83,97.35,37164900
2210,95.57,98.27,2008-12-12,99.0,92.53,92.8,37184800
2211,92.15,94.75,2008-12-15,96.21,93.0,95.99,31848500
2212,92.81,95.43,2008-12-16,96.48,92.75,93.98,39053800
2213,86.71,89.16,2008-12-17,91.1,88.02,91.03,46209300
2214,86.98,89.43,2008-12-18,90.83,88.44,89.31,30622000
2215,87.53,90.0,2008-12-19,90.94,88.8,89.94,28640000
2216,83.39,85.74,2008-12-22,90.03,84.69,90.02,30169300
2217,84.01,86.38,2008-12-23,87.87,85.9,86.87,22679700
2218,82.71,85.04,2008-12-24,86.25,84.55,86.14,9690500
2219,83.45,85.81,2008-12-26,87.42,85.24,86.64,11011600
2220,84.23,86.61,2008-12-29,87.62,85.07,86.52,24500000
2221,83.92,86.29,2008-12-30,88.05,84.72,87.42,34557200
2222,83.01,85.35,2008-12-31,87.74,85.34,85.97,21697900
2223,88.26,90.75,2009-01-02,91.04,85.16,85.88,26643400
2224,91.98,94.58,2009-01-05,96.18,92.71,93.17,42200300
2225,90.47,93.02,2009-01-06,97.17,92.39,95.95,46046800
2226,88.51,91.01,2009-01-07,92.5,90.26,91.81,26894600
2227,90.16,92.7,2009-01-08,93.15,90.04,90.43,23912000
2228,88.09,90.58,2009-01-09,93.38,90.14,93.21,19530200
2229,86.23,88.66,2009-01-12,90.99,87.55,90.46,22061300
2230,85.3,87.71,2009-01-13,89.74,86.35,88.24,28514200
2231,82.99,85.33,2009-01-14,87.25,84.72,86.24,36488000
2232,81.09,83.38,2009-01-15,84.12,80.05,80.57,65415500
2233,80.07,82.33,2009-01-16,84.38,80.4,84.3,37415200
2234,76.05,78.2,2009-01-20,82.0,78.2,81.93,32854100
2235,80.56,82.83,2009-01-21,82.88,79.31,79.39,38902500
2236,85.93,88.36,2009-01-22,90.0,85.82,88.04,50340300
2237,85.93,88.36,2009-01-23,89.87,86.5,86.82,27277500
2238,87.18,89.64,2009-01-26,90.97,88.3,88.86,24722800
2239,88.24,90.73,2009-01-27,91.55,89.74,90.19,22072800
2240,91.61,94.2,2009-01-28,95.0,91.5,92.12,30764500
2241,90.45,93.0,2009-01-29,94.34,92.6,93.09,21168900
2242,87.66,90.13,2009-01-30,93.62,90.01,92.6,23267100
2243,89.0,91.51,2009-02-02,92.0,88.9,89.1,19937400
2244,90.43,92.98,2009-02-03,93.38,90.28,91.92,21403900
2245,90.98,93.55,2009-02-04,96.25,93.1,93.22,28872200
2246,93.81,96.46,2009-02-05,97.25,92.62,92.77,26758800
2247,96.98,99.72,2009-02-06,100.0,97.0,97.02,24543200
2248,99.7,102.51,2009-02-09,103.0,99.5,100.0,25536100
2249,95.14,97.83,2009-02-10,102.51,97.06,101.33,30323600
2250,94.16,96.82,2009-02-11,98.31,95.77,96.37,24106200
2251,96.55,99.27,2009-02-12,99.75,95.83,95.83,29185300
2252,96.44,99.16,2009-02-13,99.94,98.12,98.99,21749200
2253,91.94,94.53,2009-02-17,97.04,94.28,96.87,24222800
2254,91.78,94.37,2009-02-18,95.85,92.72,95.05,24456400
2255,88.15,90.64,2009-02-19,94.25,90.11,93.37,32957300
2256,88.7,91.2,2009-02-20,92.4,89.0,89.4,26797000
2257,84.56,86.95,2009-02-23,92.0,86.51,91.65,28106500
2258,87.77,90.25,2009-02-24,90.89,87.0,87.45,28825200
2259,88.66,91.16,2009-02-25,92.92,89.25,89.86,29751900
2260,86.74,89.19,2009-02-26,92.92,88.96,92.0,22495300
2261,86.86,89.31,2009-02-27,91.3,87.67,87.93,25237800
2262,85.53,87.94,2009-03-02,91.2,87.67,88.12,27533200
2263,85.94,88.37,2009-03-03,90.74,87.88,88.93,25869300
2264,88.67,91.17,2009-03-04,92.77,89.45,90.18,26478700
2265,86.4,88.84,2009-03-05,91.87,88.45,90.46,25246400
2266,82.96,85.3,2009-03-06,88.4,82.33,88.34,36112400
2267,80.83,83.11,2009-03-09,87.6,82.57,84.18,24939200
2268,86.2,88.63,2009-03-10,89.17,84.36,84.87,30152100
2269,90.14,92.68,2009-03-11,94.07,89.58,89.81,30227600
2270,93.71,96.35,2009-03-12,96.58,92.0,92.9,27444900
2271,93.3,95.93,2009-03-13,97.2,95.01,96.3,21470300
2272,92.8,95.42,2009-03-16,97.39,94.18,96.53,28473000
2273,96.92,99.66,2009-03-17,99.69,95.07,95.24,28094500
2274,98.73,101.52,2009-03-18,103.48,99.72,99.91,28429900
2275,98.83,101.62,2009-03-19,103.2,100.25,101.85,17863600
2276,98.8,101.59,2009-03-20,103.11,100.57,102.09,24842400
2277,104.71,107.66,2009-03-23,108.16,101.75,102.71,23799900
2278,103.58,106.5,2009-03-24,109.44,105.39,106.36,22879000
2279,103.57,106.49,2009-03-25,108.36,103.86,107.58,23093500
2280,106.85,109.87,2009-03-26,109.98,107.58,107.83,22009000
2281,103.92,106.85,2009-03-27,108.53,106.4,108.23,17602600
2282,101.62,104.49,2009-03-30,105.01,102.61,104.51,17957000
2283,102.23,105.12,2009-03-31,107.45,105.0,105.45,20338500
2284,105.71,108.69,2009-04-01,109.0,103.89,104.09,21049000
2285,109.62,112.71,2009-04-02,114.75,109.78,110.14,29013100
2286,112.81,115.99,2009-04-03,116.13,113.52,114.19,22722900
2287,115.2,118.45,2009-04-06,118.75,113.28,114.94,23502300
2288,111.84,115.0,2009-04-07,116.67,114.19,116.53,19163600
2289,113.13,116.32,2009-04-08,116.79,114.58,115.43,16272500
2290,116.29,119.57,2009-04-09,120.0,117.96,118.42,18955600
2291,116.92,120.22,2009-04-13,120.98,119.0,120.01,13901300
2292,115.06,118.31,2009-04-14,120.17,117.25,119.57,16236500
2293,114.41,117.64,2009-04-15,118.25,115.76,117.2,14745800
2294,118.12,121.45,2009-04-16,123.15,118.79,119.19,21194500
2295,120.03,123.42,2009-04-17,124.25,120.25,121.18,17767700
2296,117.19,120.5,2009-04-20,122.99,119.16,121.73,16659500
2297,118.42,121.76,2009-04-21,122.14,118.6,118.89,16810200
2298,118.17,121.51,2009-04-22,125.35,121.2,122.63,33527400
2299,121.96,125.4,2009-04-23,127.2,123.51,126.62,33755600
2300,120.5,123.9,2009-04-24,125.14,122.97,124.64,19313000
2301,121.31,124.73,2009-04-27,125.0,122.66,122.9,17167500
2302,120.5,123.9,2009-04-28,126.21,123.26,123.35,16280600
2303,121.71,125.14,2009-04-29,126.85,123.83,124.85,16361100
2304,122.38,125.83,2009-04-30,127.0,124.92,126.22,17803200
2305,123.75,127.24,2009-05-01,127.95,125.8,125.8,14197000
2306,128.45,132.07,2009-05-04,132.25,127.68,128.24,21762800
2307,129.07,132.71,2009-05-05,132.86,131.12,131.75,14223400
2308,128.86,132.5,2009-05-06,133.5,130.22,133.33,16912100
2309,125.52,129.06,2009-05-07,132.39,127.9,132.33,18992000
2310,125.64,129.19,2009-05-08,131.23,126.26,129.04,16713000
2311,126.01,129.57,2009-05-11,130.96,127.12,127.37,14452100
2312,121.01,124.42,2009-05-12,129.71,123.25,129.56,21767200
2313,116.21,119.49,2009-05-13,124.02,119.38,123.21,21284700
2314,119.58,122.95,2009-05-14,123.53,119.7,119.78,15993800
2315,119.06,122.42,2009-05-15,124.62,121.61,122.32,13127400
2316,123.17,126.65,2009-05-18,126.7,121.57,123.73,16387200
2317,123.95,127.45,2009-05-19,129.31,125.74,126.82,13300800
2318,122.42,125.87,2009-05-20,129.21,125.3,127.63,13878000
2319,120.77,124.18,2009-05-21,126.78,122.89,125.15,14569500
2320,119.14,122.5,2009-05-22,124.18,121.75,124.05,10642800
2321,127.19,130.78,2009-05-26,130.83,124.55,124.76,22747400
2322,129.4,133.05,2009-05-27,134.98,130.91,131.78,23086500
2323,131.36,135.07,2009-05-28,135.39,132.03,133.45,17412600
2324,132.08,135.81,2009-05-29,135.9,133.85,135.39,16304800
2325,135.53,139.35,2009-06-01,139.99,136.0,136.47,16160700
2326,135.66,139.49,2009-06-02,141.34,138.35,138.99,16293700
2327,137.08,140.95,2009-06-03,141.11,139.07,140.0,20185700
2328,139.79,143.74,2009-06-04,144.18,140.04,140.13,19665500
2329,140.7,144.67,2009-06-05,146.4,143.21,145.31,22597000
2330,139.9,143.85,2009-06-08,144.23,139.43,143.82,33273300
2331,138.8,142.72,2009-06-09,144.56,140.55,143.81,24177300
2332,136.4,140.25,2009-06-10,142.35,138.3,142.28,24593700
2333,136.11,139.95,2009-06-11,141.56,138.55,139.55,18743700
2334,133.21,136.97,2009-06-12,139.1,136.04,138.81,20110200
2335,132.35,136.09,2009-06-15,136.93,134.89,136.01,19276800
2336,132.61,136.35,2009-06-16,138.47,136.1,136.66,18385900
2337,131.86,135.58,2009-06-17,137.45,134.53,136.67,20407600
2338,132.15,135.88,2009-06-18,138.0,135.59,136.11,15274300
2339,135.65,139.48,2009-06-19,139.5,136.9,138.07,25780600
2340,133.6,137.37,2009-06-22,141.56,136.33,140.67,22675500
2341,130.33,134.01,2009-06-23,136.95,132.88,136.4,25233300
2342,132.48,136.22,2009-06-24,137.5,134.86,135.42,17340200
2343,136.02,139.86,2009-06-25,140.2,135.21,135.75,21051700
2344,138.53,142.44,2009-06-26,143.56,139.74,139.79,15692300
2345,138.07,141.97,2009-06-29,143.95,141.54,143.46,20272000
2346,138.52,142.43,2009-06-30,143.8,141.8,142.58,15508000
2347,138.91,142.83,2009-07-01,144.66,142.52,143.5,14792100
2348,136.18,140.02,2009-07-02,142.83,139.79,141.25,13231400
2349,134.81,138.61,2009-07-06,138.99,136.25,138.7,17810300
2350,131.68,135.4,2009-07-07,139.68,135.18,138.48,16485600
2351,133.45,137.22,2009-07-08,138.04,134.42,135.92,20568900
2352,132.62,136.36,2009-07-09,137.99,135.93,137.76,12250900
2353,134.72,138.52,2009-07-10,138.97,136.32,136.34,15902700
2354,138.43,142.34,2009-07-13,142.34,137.53,139.54,17267900
2355,138.37,142.27,2009-07-14,143.18,141.16,142.03,12401700
2356,142.85,146.88,2009-07-15,147.0,144.32,145.04,17342400
2357,143.47,147.52,2009-07-16,148.02,145.57,145.76,14056100
2358,147.58,151.75,2009-07-17,152.02,148.63,149.08,21505500
2359,148.71,152.91,2009-07-20,155.04,150.89,153.27,26268800
2360,147.35,151.51,2009-07-21,153.43,149.75,153.29,31242200
2361,152.44,156.74,2009-07-22,158.73,156.11,157.79,31218000
2362,153.49,157.82,2009-07-23,158.44,155.56,156.63,18820100
2363,155.6,159.99,2009-07-24,160.0,156.5,156.95,15655800
2364,155.71,160.1,2009-07-27,160.88,157.26,160.17,15475400
2365,155.61,160.0,2009-07-28,160.1,157.6,158.88,12984100
2366,155.64,160.03,2009-07-29,160.45,158.25,158.9,13648500
2367,158.32,162.79,2009-07-30,164.72,161.5,161.7,16771600
2368,158.91,163.39,2009-07-31,165.0,162.91,162.99,15090600
2369,161.86,166.43,2009-08-03,166.64,164.87,165.21,14080000
2370,161.01,165.55,2009-08-04,165.57,164.21,164.93,14136100
2371,160.58,165.11,2009-08-05,167.39,164.21,165.75,15113700
2372,159.41,163.91,2009-08-06,166.51,163.09,165.58,12200600
2373,160.97,165.51,2009-08-07,166.6,164.8,165.49,13834100
2374,160.2,164.72,2009-08-10,166.6,163.66,165.66,10724800
2375,158.36,162.83,2009-08-11,164.38,161.88,163.69,12690800
2376,160.77,165.31,2009-08-12,166.71,162.46,162.55,15895400
2377,163.8,168.42,2009-08-13,168.67,166.5,166.65,15713600
2378,162.2,166.78,2009-08-14,168.23,165.53,167.94,10922000
2379,155.21,159.59,2009-08-17,163.59,159.42,163.55,18727900
2380,159.5,164.0,2009-08-18,164.24,161.41,161.63,15398300
2381,160.08,164.6,2009-08-19,165.3,162.45,162.75,14759700
2382,161.76,166.33,2009-08-20,166.72,164.61,164.98,12215400
2383,164.58,169.22,2009-08-21,169.37,166.8,167.65,14859800
2384,164.42,169.06,2009-08-24,170.71,168.27,170.12,14533200
2385,164.75,169.4,2009-08-25,170.94,169.13,169.46,11584100
2386,162.82,167.41,2009-08-26,169.55,166.76,168.92,10857100
2387,164.8,169.45,2009-08-27,169.57,164.83,168.75,16042200
2388,165.38,170.05,2009-08-28,172.49,168.53,172.27,16203600
2389,163.59,168.21,2009-08-31,168.85,166.5,168.16,11119200
2390,160.76,165.3,2009-09-01,170.0,164.94,167.99,16751000
2391,160.65,165.18,2009-09-02,167.61,164.11,164.62,13008900
2392,161.98,166.55,2009-09-03,167.1,165.0,166.44,10498400
2393,165.64,170.31,2009-09-04,170.7,167.09,167.28,13379600
2394,168.18,172.93,2009-09-08,173.14,172.0,172.98,11251700
2395,166.44,171.14,2009-09-09,174.47,169.7,172.78,28967400
2396,167.82,172.56,2009-09-10,173.25,170.81,172.06,17540500
2397,167.43,172.16,2009-09-11,173.18,170.87,172.91,12462900
2398,168.95,173.72,2009-09-14,173.9,170.25,170.83,11500400
2399,170.35,175.16,2009-09-15,175.65,173.59,174.04,15231100
2400,176.88,181.87,2009-09-16,182.75,177.88,177.99,26929400
2401,179.48,184.55,2009-09-17,186.79,181.97,181.98,28949000
2402,179.94,185.02,2009-09-18,186.55,184.76,185.83,21485100
2403,178.97,184.02,2009-09-21,185.16,181.62,184.29,15632700
2404,179.42,184.48,2009-09-22,185.38,182.85,185.19,12741200
2405,180.41,185.5,2009-09-23,188.9,185.03,185.4,21198700
2406,178.77,183.82,2009-09-24,187.7,182.77,187.2,19674300
2407,177.36,182.37,2009-09-25,185.5,181.44,182.01,15901400
2408,181.04,186.15,2009-09-28,186.68,183.33,183.87,12051600
2409,180.29,185.38,2009-09-29,187.4,184.31,186.73,12335200
2410,180.26,185.35,2009-09-30,186.45,182.61,186.13,19270900
2411,175.9,180.86,2009-10-01,186.22,180.7,185.35,18739700
2412,179.83,184.9,2009-10-02,185.94,181.35,181.41,19761000
2413,180.91,186.02,2009-10-05,186.86,184.27,186.2,15111900
2414,184.79,190.01,2009-10-06,190.01,187.3,187.74,21610200
2415,185.03,190.25,2009-10-07,190.55,189.03,189.76,16631000
2416,184.08,189.27,2009-10-08,191.45,188.89,190.66,15650400
2417,185.24,190.47,2009-10-09,190.7,188.62,188.97,10474000
2418,185.57,190.81,2009-10-12,191.51,189.64,191.02,10286600
2419,184.8,190.02,2009-10-13,191.17,189.7,190.63,12429300
2420,186.04,191.29,2009-10-14,192.32,190.23,192.25,13411100
2421,185.33,190.56,2009-10-15,190.92,189.53,189.63,13341300
2422,182.89,188.05,2009-10-16,190.36,187.84,189.35,15408100
2423,184.65,189.86,2009-10-19,190.0,185.55,187.85,33651100
2424,193.3,198.76,2009-10-20,201.75,197.85,200.6,40751400
2425,199.3,204.92,2009-10-21,208.71,199.23,199.52,42633100
2426,199.57,205.2,2009-10-22,207.85,202.51,204.7,28264000
2427,198.34,203.94,2009-10-23,205.8,203.23,205.7,15028100
2428,196.92,202.48,2009-10-26,206.75,200.1,203.67,17297800
2429,191.95,197.37,2009-10-27,202.81,196.45,201.66,27019700
2430,187.12,192.4,2009-10-28,198.02,191.1,197.71,29228100
2431,190.96,196.35,2009-10-29,196.81,192.14,195.0,20366800
2432,183.33,188.5,2009-10-30,196.8,188.17,196.06,25625900
2433,184.11,189.31,2009-11-02,192.88,185.57,189.8,24249400
2434,183.57,188.75,2009-11-03,189.52,185.92,187.85,18662200
2435,185.57,190.81,2009-11-04,193.85,190.23,190.73,17411800
2436,188.7,194.03,2009-11-05,195.0,191.82,192.4,13742900
2437,189.01,194.34,2009-11-06,195.19,192.4,192.51,10539200
2438,195.93,201.46,2009-11-09,201.9,196.26,196.94,18887700
2439,197.41,202.98,2009-11-10,204.98,201.01,201.02,14328400
2440,197.67,203.25,2009-11-11,205.0,201.83,204.56,15852500
2441,196.45,201.99,2009-11-12,204.87,201.43,203.14,12990400
2442,198.84,204.45,2009-11-13,204.83,202.07,202.87,12258600
2443,200.96,206.63,2009-11-16,208.0,205.01,205.48,17328800
2444,201.32,207.0,2009-11-17,207.44,205.0,206.08,14161200
2445,200.31,205.96,2009-11-18,207.0,204.0,206.54,13368600
2446,195.01,200.51,2009-11-19,204.61,199.8,204.61,19368800
2447,194.43,199.92,2009-11-20,200.39,197.76,199.15,14523800
2448,200.23,205.88,2009-11-23,206.0,202.95,203.0,16960600
2449,198.83,204.44,2009-11-24,205.88,202.9,205.33,11372800
2450,198.59,204.19,2009-11-25,205.65,203.76,205.4,10230500
2451,195.08,200.59,2009-11-27,202.96,198.37,199.22,10544900
2452,194.42,199.91,2009-11-30,201.68,198.77,201.11,15173500
2453,191.56,196.97,2009-12-01,202.77,196.83,202.24,16634400
2454,190.84,196.23,2009-12-02,201.42,195.75,198.96,25545000
2455,191.09,196.48,2009-12-03,198.98,196.27,197.42,16025700
2456,188.01,193.32,2009-12-04,199.88,190.28,199.7,29531600
2457,183.76,188.95,2009-12-07,193.77,188.68,193.32,25527100
2458,184.66,189.87,2009-12-08,192.35,188.7,189.36,24657100
2459,192.37,197.8,2009-12-09,198.16,190.31,191.28,24456500
2460,191.04,196.43,2009-12-10,199.7,196.12,199.5,17488200
2461,189.33,194.67,2009-12-11,198.0,193.43,197.78,15349100
2462,191.57,196.98,2009-12-14,197.43,192.56,195.37,17706800
2463,188.84,194.17,2009-12-15,197.51,193.27,195.83,14980700
2464,189.68,195.03,2009-12-16,196.5,194.55,195.1,12606600
2465,186.59,191.86,2009-12-17,195.0,191.0,194.26,13887100
2466,190.07,195.43,2009-12-18,195.5,192.6,193.17,21741800
2467,192.79,198.23,2009-12-21,199.75,195.67,196.05,21853800
2468,194.86,200.36,2009-12-22,200.85,198.66,199.44,12482700
2469,196.55,202.1,2009-12-23,202.38,200.81,201.2,12340200
2470,203.3,209.04,2009-12-24,209.35,203.35,203.55,17888900
2471,205.8,211.61,2009-12-28,213.95,209.61,211.72,23020200
2472,203.36,209.1,2009-12-29,212.72,208.73,212.63,15900200
2473,205.83,211.64,2009-12-30,212.0,208.31,208.83,14717300
2474,204.95,210.73,2009-12-31,213.35,210.56,213.13,12586100
2475,208.14,214.01,2010-01-04,214.5,212.38,213.43,17633200
2476,208.5,214.38,2010-01-05,215.59,213.25,214.6,21496600
2477,205.18,210.97,2010-01-06,215.23,210.75,214.38,19720000
2478,204.8,210.58,2010-01-07,212.0,209.05,211.75,17040400
2479,206.16,211.98,2010-01-08,212.0,209.06,210.3,15986100
2480,204.34,210.11,2010-01-11,213.0,208.45,212.8,16508200
2481,202.02,207.72,2010-01-12,209.77,206.42,209.19,21230700
2482,204.87,210.65,2010-01-13,210.93,204.1,207.87,21639000
2483,203.68,209.43,2010-01-14,210.46,209.02,210.11,15460500
2484,200.28,205.93,2010-01-15,211.6,205.87,210.93,21216700
2485,209.14,215.04,2010-01-19,215.19,207.24,208.33,26071700
2486,205.92,211.73,2010-01-20,215.55,209.5,214.91,21862600
2487,202.36,208.07,2010-01-21,213.31,207.21,212.08,21719800
