Country,Year,fertility,life,population,child_mortality,gdp,region
Morocco,1981,5.57,58.358000000000004,20088209.0,127.2,3250.0,Middle East & North Africa
Morocco,1982,5.439,59.159,20633004.0,120.8,3502.0,Middle East & North Africa
Morocco,1983,5.29,59.958,21190800.0,114.6,3392.0,Middle East & North Africa
Morocco,1984,5.122999999999999,60.739,21747150.0,108.6,3443.0,Middle East & North Africa
Morocco,1985,4.942,61.493,22291062.0,103.0,3566.0,Middle East & North Africa
Morocco,1986,4.754,62.213,22818601.0,97.7,3750.0,Middle East & North Africa
Morocco,1987,4.567,62.902,23330761.0,92.7,3576.0,Middle East & North Africa
Morocco,1988,4.387,63.56100000000001,23827539.0,88.1,3849.0,Middle East & North Africa
Morocco,1989,4.217,64.183,24310585.0,84.0,3845.0,Middle East & North Africa
Morocco,1990,4.058,64.763,24781105.0,80.1,3901.0,Middle East & North Africa
Morocco,1991,3.905,65.296,25237951.0,76.5,4119.0,Middle East & North Africa
Morocco,1992,3.755,65.782,25679802.0,73.0,3930.0,Middle East & North Africa
Morocco,1993,3.6060000000000003,66.223,26107772.0,69.7,3825.0,Middle East & North Africa
Morocco,1994,3.457,66.619,26523600.0,66.4,4197.0,Middle East & North Africa
Morocco,1995,3.31,66.972,26928600.0,63.3,3870.0,Middle East & North Africa
Morocco,1996,3.167,67.282,27323664.0,60.3,4325.0,Middle East & North Africa
Morocco,1997,3.033,67.554,27708647.0,57.5,4177.0,Middle East & North Africa
Morocco,1998,2.909,67.797,28082684.0,54.8,4448.0,Middle East & North Africa
Morocco,1999,2.7969999999999997,68.017,28444414.0,52.3,4414.0,Middle East & North Africa
Morocco,2000,2.698,68.22,28793236.0,50.0,4430.0,Middle East & North Africa
Morocco,2001,2.611,68.41199999999999,29129204.0,47.9,4710.0,Middle East & North Africa
Morocco,2002,2.535,68.596,29453931.0,45.8,4815.0,Middle East & North Africa
Morocco,2003,2.47,68.777,29770316.0,43.9,5067.0,Middle East & North Africa
Morocco,2004,2.418,68.96,30082152.0,42.1,5259.0,Middle East & North Africa
Morocco,2005,2.385,69.15,30392473.0,40.4,5363.0,Middle East & North Africa
Morocco,2006,2.377,69.352,30702084.0,38.8,5725.0,Middle East & North Africa
Morocco,2007,2.398,69.564,31011199.0,37.3,5825.0,Middle East & North Africa
Morocco,2008,2.443,69.78399999999999,31321453.0,35.8,6091.0,Middle East & North Africa
Morocco,2009,2.509,70.012,31634524.0,34.5,6313.0,Middle East & North Africa
Morocco,2010,2.583,70.24600000000001,31951412.0,33.1,6466.0,Middle East & North Africa
Morocco,2011,2.6519999999999997,70.48100000000001,32272974.0,31.9,6698.0,Middle East & North Africa
Morocco,2012,2.7060000000000004,70.714,32598536.0,30.7,6777.0,Middle East & North Africa
Morocco,2013,2.735,70.941,32925553.0,29.7,6967.0,Middle East & North Africa
Mozambique,1964,6.602,36.773,8296714.0,279.8,540.0,Sub-Saharan Africa
Mozambique,1965,6.602,37.173,8473839.0,278.9,542.0,Sub-Saharan Africa
Mozambique,1966,6.602,37.57,8657160.0,278.1,548.0,Sub-Saharan Africa
Mozambique,1967,6.601,37.971,8847011.0,277.1,573.0,Sub-Saharan Africa
Mozambique,1968,6.599,38.383,9043165.0,276.2,623.0,Sub-Saharan Africa
Mozambique,1969,6.596,38.806,9245275.0,275.1,682.0,Sub-Saharan Africa
Mozambique,1970,6.591,39.247,9453385.0,273.8,703.0,Sub-Saharan Africa
Mozambique,1971,6.586,39.707,9665565.0,272.7,734.0,Sub-Saharan Africa
Mozambique,1972,6.58,40.181,9882427.0,271.6,738.0,Sub-Saharan Africa
Mozambique,1973,6.572,40.656,10109426.0,270.0,759.0,Sub-Saharan Africa
Mozambique,1974,6.564,41.122,10353943.0,268.6,683.0,Sub-Saharan Africa
Mozambique,1975,6.553999999999999,41.56,10620268.0,267.4,570.0,Sub-Saharan Africa
Mozambique,1976,6.544,41.951,10908878.0,266.0,527.0,Sub-Saharan Africa
Mozambique,1977,6.532,42.283,11214834.0,265.0,515.0,Sub-Saharan Africa
Mozambique,1978,6.519,42.551,11530022.0,263.9,504.0,Sub-Saharan Africa
Mozambique,1979,6.505,42.751000000000005,11843382.0,263.1,496.0,Sub-Saharan Africa
Mozambique,1980,6.49,42.882,12145501.0,262.5,499.0,Sub-Saharan Africa
Mozambique,1981,6.474,42.948,12441643.0,261.5,498.0,Sub-Saharan Africa
Mozambique,1982,6.457000000000001,42.967,12731231.0,260.4,477.0,Sub-Saharan Africa
Mozambique,1983,6.439,42.96,12992962.0,258.8,437.0,Sub-Saharan Africa
Mozambique,1984,6.42,42.946999999999996,13199259.0,256.8,420.0,Sub-Saharan Africa
Mozambique,1985,6.398,42.948,13334972.0,254.1,379.0,Sub-Saharan Africa
Mozambique,1986,6.372999999999999,42.981,13384409.0,251.1,383.0,Sub-Saharan Africa
Mozambique,1987,6.345,43.056999999999995,13365201.0,247.8,405.0,Sub-Saharan Africa
Mozambique,1988,6.313,43.18600000000001,13336217.0,244.5,441.0,Sub-Saharan Africa
Mozambique,1989,6.277,43.376000000000005,13378100.0,241.2,461.0,Sub-Saharan Africa
Mozambique,1990,6.237,43.641000000000005,13547076.0,237.9,462.0,Sub-Saharan Africa
Mozambique,1991,6.191,43.989,13867422.0,234.1,473.0,Sub-Saharan Africa
Mozambique,1992,6.14,44.409,14318167.0,229.8,435.0,Sub-Saharan Africa
Mozambique,1993,6.086,44.881,14854590.0,224.6,455.0,Sub-Saharan Africa
Mozambique,1994,6.031000000000001,45.383,15409381.0,218.5,468.0,Sub-Saharan Africa
Mozambique,1995,5.976,45.88399999999999,15933452.0,211.4,465.0,Sub-Saharan Africa
Mozambique,1996,5.925,46.346000000000004,16412893.0,203.4,485.0,Sub-Saharan Africa
Mozambique,1997,5.88,46.747,16862385.0,194.6,520.0,Sub-Saharan Africa
Mozambique,1998,5.84,47.07,17295521.0,185.5,562.0,Sub-Saharan Africa
Mozambique,1999,5.808,47.31,17735992.0,176.5,592.0,Sub-Saharan Africa
Mozambique,2000,5.782,47.472,18200656.0,168.0,583.0,Sub-Saharan Africa
Mozambique,2001,5.76,47.568999999999996,18691461.0,160.0,634.0,Sub-Saharan Africa
Mozambique,2002,5.7410000000000005,47.63399999999999,19200021.0,152.7,671.0,Sub-Saharan Africa
Mozambique,2003,5.721,47.696000000000005,19721009.0,146.0,692.0,Sub-Saharan Africa
Mozambique,2004,5.697,47.777,20246287.0,139.7,732.0,Sub-Saharan Africa
Mozambique,2005,5.669,47.894,20770013.0,133.7,774.0,Sub-Saharan Africa
Mozambique,2006,5.632000000000001,48.06399999999999,21290952.0,128.0,801.0,Sub-Saharan Africa
Mozambique,2007,5.587999999999999,48.284,21811326.0,120.9,835.0,Sub-Saharan Africa
Mozambique,2008,5.5360000000000005,48.551,22332900.0,114.4,864.0,Sub-Saharan Africa
Mozambique,2009,5.476,48.861999999999995,22858607.0,108.7,893.0,Sub-Saharan Africa
Mozambique,2010,5.409,49.20399999999999,23390765.0,103.8,930.0,Sub-Saharan Africa
Mozambique,2011,5.337999999999999,49.559,23929708.0,98.9,974.0,Sub-Saharan Africa
Mozambique,2012,5.263,49.91,24475186.0,93.0,1017.0,Sub-Saharan Africa
Mozambique,2013,5.188,50.25,25028313.0,87.2,1064.0,Sub-Saharan Africa
Myanmar,1964,6.13,45.949,22824142.0,227.78,1358.0,East Asia & Pacific
Myanmar,1965,6.136,46.966,23330184.0,216.97,1371.0,East Asia & Pacific
Myanmar,1966,6.129,47.981,23854648.0,206.66,1292.0,East Asia & Pacific
Myanmar,1967,6.109,48.926,24397064.0,196.85,1306.0,East Asia & Pacific
Myanmar,1968,6.074,49.75,24960539.0,187.5,1369.0,East Asia & Pacific
Myanmar,1969,6.024,50.43600000000001,25548930.0,183.3,1401.0,East Asia & Pacific
Myanmar,1970,5.959,50.988,26164131.0,179.2,1438.0,East Asia & Pacific
Myanmar,1971,5.881,51.431999999999995,26807570.0,175.2,1458.0,East Asia & Pacific
Myanmar,1972,5.791,51.817,27475978.0,171.2,1441.0,East Asia & Pacific
Myanmar,1973,5.694,52.188,28160632.0,167.1,1409.0,East Asia & Pacific
Myanmar,1974,5.5920000000000005,52.563,28849728.0,163.2,1456.0,East Asia & Pacific
Myanmar,1975,5.4879999999999995,52.953,29534378.0,159.1,1490.0,East Asia & Pacific
Myanmar,1976,5.3870000000000005,53.36,30210895.0,155.3,1554.0,East Asia & Pacific
Myanmar,1977,5.289,53.771,30880196.0,151.2,1620.0,East Asia & Pacific
Myanmar,1978,5.194,54.178000000000004,31543652.0,147.3,1700.0,East Asia & Pacific
Myanmar,1979,5.1,54.57899999999999,32204485.0,143.6,1751.0,East Asia & Pacific
Myanmar,1980,5.001,54.977,32864901.0,140.0,1864.0,East Asia & Pacific
Myanmar,1981,4.891,55.37,33524053.0,136.7,1935.0,East Asia & Pacific
Myanmar,1982,4.763999999999999,55.75899999999999,34179992.0,133.4,2002.0,East Asia & Pacific
Myanmar,1983,4.619,56.143,34832636.0,130.3,2050.0,East Asia & Pacific
Myanmar,1984,4.456,56.523999999999994,35481981.0,127.2,2110.0,East Asia & Pacific
Myanmar,1985,4.279,56.902,36127741.0,124.3,2131.0,East Asia & Pacific
Myanmar,1986,4.093999999999999,57.276,36770437.0,121.3,2072.0,East Asia & Pacific
Myanmar,1987,3.909,57.648,37409257.0,118.5,1956.0,East Asia & Pacific
Myanmar,1988,3.7319999999999998,58.016000000000005,38041034.0,115.6,1709.0,East Asia & Pacific
Myanmar,1989,3.5660000000000003,58.382,38661616.0,112.7,1749.0,East Asia & Pacific
Myanmar,1990,3.415,58.743,39268304.0,109.9,1775.0,East Asia & Pacific
Myanmar,1991,3.279,59.1,39855885.0,107.0,1741.0,East Asia & Pacific
Myanmar,1992,3.158,59.451,40425088.0,104.1,1784.0,East Asia & Pacific
Myanmar,1993,3.0460000000000003,59.797,40985963.0,101.1,1809.0,East Asia & Pacific
Myanmar,1994,2.945,60.137,41552659.0,98.2,1839.0,East Asia & Pacific
Myanmar,1995,2.8510000000000004,60.471000000000004,42133199.0,95.4,1868.0,East Asia & Pacific
Myanmar,1996,2.761,60.8,42735941.0,92.7,1895.0,East Asia & Pacific
Myanmar,1997,2.675,61.125,43352191.0,90.0,1919.0,East Asia & Pacific
Myanmar,1998,2.59,61.446000000000005,43952526.0,87.4,1944.0,East Asia & Pacific
Myanmar,1999,2.508,61.762,44496687.0,84.8,1998.0,East Asia & Pacific
Myanmar,2000,2.428,62.073,44957660.0,82.3,2069.0,East Asia & Pacific
Myanmar,2001,2.353,62.38,45323903.0,79.9,2129.0,East Asia & Pacific
Myanmar,2002,2.286,62.681999999999995,45609292.0,77.5,2196.0,East Asia & Pacific
Myanmar,2003,2.227,62.978,45843675.0,75.2,2276.0,East Asia & Pacific
Myanmar,2004,2.178,63.263999999999996,46070248.0,72.8,2351.0,East Asia & Pacific
Myanmar,2005,2.137,63.538000000000004,46321162.0,70.5,2339.0,East Asia & Pacific
Myanmar,2006,2.103,63.79600000000001,46605278.0,68.1,2593.0,East Asia & Pacific
Myanmar,2007,2.075,64.03699999999999,46915826.0,65.8,2846.0,East Asia & Pacific
Myanmar,2008,2.049,64.26,47250315.0,87.2,2891.0,East Asia & Pacific
Myanmar,2009,2.026,64.467,47601374.0,61.4,2979.0,East Asia & Pacific
Myanmar,2010,2.003,64.658,47963012.0,59.3,3077.0,East Asia & Pacific
Myanmar,2011,1.98,64.837,48336763.0,57.2,3181.0,East Asia & Pacific
Myanmar,2012,1.959,65.009,48724387.0,55.3,3346.0,East Asia & Pacific
Myanmar,2013,1.9380000000000002,65.176,49119646.0,53.5,3526.0,East Asia & Pacific
Namibia,1964,6.216,49.291000000000004,665298.0,115.49,6254.0,Sub-Saharan Africa
Namibia,1965,6.236000000000001,49.852,682554.0,108.21,6509.0,Sub-Saharan Africa
Namibia,1966,6.263,50.403,700317.0,101.39,6590.0,Sub-Saharan Africa
Namibia,1967,6.301,50.948,718623.0,95.0,6165.0,Sub-Saharan Africa
Namibia,1968,6.347,51.489,737803.0,95.6,6060.0,Sub-Saharan Africa
Namibia,1969,6.401,52.028999999999996,758305.0,96.1,6112.0,Sub-Saharan Africa
Namibia,1970,6.459,52.568000000000005,780386.0,96.6,5981.0,Sub-Saharan Africa
Namibia,1971,6.517,53.107,804310.0,97.2,5972.0,Sub-Saharan Africa
Namibia,1972,6.57,53.645,829810.0,97.8,6106.0,Sub-Saharan Africa
Namibia,1973,6.6129999999999995,54.178999999999995,855970.0,98.4,6136.0,Sub-Saharan Africa
Namibia,1974,6.642,54.708,881536.0,98.9,6182.0,Sub-Saharan Africa
Namibia,1975,6.654,55.232,905652.0,99.4,6022.0,Sub-Saharan Africa
Namibia,1976,6.647,55.75,928223.0,99.9,6124.0,Sub-Saharan Africa
Namibia,1977,6.622000000000001,56.262,949709.0,100.1,6337.0,Sub-Saharan Africa
Namibia,1978,6.581,56.766000000000005,970537.0,100.1,6619.0,Sub-Saharan Africa
Namibia,1979,6.524,57.258,991357.0,99.7,6703.0,Sub-Saharan Africa
Namibia,1980,6.4510000000000005,57.739,1012824.0,98.7,6824.0,Sub-Saharan Africa
Namibia,1981,6.362,58.21,1034636.0,97.1,6933.0,Sub-Saharan Africa
Namibia,1982,6.2589999999999995,58.667,1057115.0,94.9,6871.0,Sub-Saharan Africa
Namibia,1983,6.145,59.107,1082264.0,92.3,6491.0,Sub-Saharan Africa
Namibia,1984,6.022,59.523,1112679.0,89.2,6219.0,Sub-Saharan Africa
Namibia,1985,5.893,59.913999999999994,1150038.0,85.8,6069.0,Sub-Saharan Africa
Namibia,1986,5.76,60.282,1195331.0,82.4,6077.0,Sub-Saharan Africa
Namibia,1987,5.625,60.62,1247573.0,79.1,6072.0,Sub-Saharan Africa
Namibia,1988,5.4910000000000005,60.916000000000004,1304005.0,76.0,5961.0,Sub-Saharan Africa
Namibia,1989,5.358,61.151,1360710.0,73.0,6120.0,Sub-Saharan Africa
Namibia,1990,5.227,61.302,1414830.0,70.4,5717.0,Sub-Saharan Africa
Namibia,1991,5.098,61.343999999999994,1465201.0,68.1,5970.0,Sub-Saharan Africa
Namibia,1992,4.97,61.263000000000005,1512524.0,66.3,6198.0,Sub-Saharan Africa
Namibia,1993,4.842,61.048,1558055.0,65.2,5921.0,Sub-Saharan Africa
Namibia,1994,4.715,60.695,1603865.0,64.9,5850.0,Sub-Saharan Africa
Namibia,1995,4.59,60.162,1651352.0,65.2,5900.0,Sub-Saharan Africa
Namibia,1996,4.468999999999999,59.402,1700975.0,66.0,5906.0,Sub-Saharan Africa
Namibia,1997,4.351,58.437,1751872.0,67.3,5971.0,Sub-Saharan Africa
Namibia,1998,4.24,57.336999999999996,1802579.0,68.7,5991.0,Sub-Saharan Africa
Namibia,1999,4.1339999999999995,56.195,1851034.0,70.1,6035.0,Sub-Saharan Africa
Namibia,2000,4.033,55.173,1895839.0,71.4,6111.0,Sub-Saharan Africa
Namibia,2001,3.938,54.456,1936399.0,72.1,6076.0,Sub-Saharan Africa
Namibia,2002,3.847,54.156000000000006,1973408.0,72.4,6279.0,Sub-Saharan Africa
Namibia,2003,3.759,54.331,2008342.0,72.4,6470.0,Sub-Saharan Africa
Namibia,2004,3.674,54.979,2043339.0,71.7,7184.0,Sub-Saharan Africa
Namibia,2005,3.591,56.038999999999994,2079951.0,70.7,7279.0,Sub-Saharan Africa
Namibia,2006,3.512,57.394,2118653.0,68.7,7696.0,Sub-Saharan Africa
Namibia,2007,3.4360000000000004,58.861000000000004,2158984.0,65.2,8095.0,Sub-Saharan Africa
Namibia,2008,3.364,60.275,2200422.0,62.2,8169.0,Sub-Saharan Africa
Namibia,2009,3.295,61.543,2242078.0,58.6,8090.0,Sub-Saharan Africa
Namibia,2010,3.2289999999999996,62.593999999999994,2283289.0,55.4,8433.0,Sub-Saharan Africa
Namibia,2011,3.167,63.401,2324004.0,53.6,8715.0,Sub-Saharan Africa
Namibia,2012,3.1069999999999998,64.014,2364433.0,51.9,8995.0,Sub-Saharan Africa
Namibia,2013,3.051,64.483,2404477.0,49.5,9275.0,Sub-Saharan Africa
Nepal,1964,5.997000000000001,40.071,10495972.0,306.5,1002.0,South Asia
Nepal,1965,5.997000000000001,40.469,10707313.0,300.0,1007.0,South Asia
Nepal,1966,5.996,40.863,10928950.0,293.1,1057.0,South Asia
Nepal,1967,5.994,41.253,11160972.0,286.3,1020.0,South Asia
Nepal,1968,5.9879999999999995,41.64,11403306.0,279.8,1007.0,South Asia
Nepal,1969,5.981,42.031000000000006,11655685.0,273.6,1031.0,South Asia
Nepal,1970,5.971,42.428000000000004,11917872.0,267.6,1036.0,South Asia
Nepal,1971,5.957999999999999,42.839,12189968.0,261.8,1002.0,South Asia
Nepal,1972,5.945,43.268,12472000.0,256.2,1010.0,South Asia
Nepal,1973,5.928999999999999,43.718999999999994,12763547.0,250.8,982.0,South Asia
Nepal,1974,5.912000000000001,44.198,13064044.0,245.3,1019.0,South Asia
Nepal,1975,5.894,44.706,13373069.0,239.8,1009.0,South Asia
Nepal,1976,5.872999999999999,45.244,13690544.0,234.2,1027.0,South Asia
Nepal,1977,5.85,45.81,14016547.0,228.3,1031.0,South Asia
Nepal,1978,5.824,46.4,14351017.0,222.2,1049.0,South Asia
Nepal,1979,5.795,47.015,14693930.0,215.8,1045.0,South Asia
Nepal,1980,5.76,47.653,15045329.0,209.4,994.0,South Asia
Nepal,1981,5.721,48.315,15405456.0,202.9,967.0,South Asia
Nepal,1982,5.676,48.998000000000005,15774532.0,196.3,1059.0,South Asia
Nepal,1983,5.625,49.7,16152598.0,189.8,1000.0,South Asia
Nepal,1984,5.569,50.42100000000001,16539682.0,183.2,1068.0,South Asia
Nepal,1985,5.507999999999999,51.158,16936006.0,176.5,1104.0,South Asia
Nepal,1986,5.444,51.913999999999994,17341408.0,169.5,1120.0,South Asia
Nepal,1987,5.377999999999999,52.68600000000001,17756510.0,162.3,1134.0,South Asia
Nepal,1988,5.31,53.471000000000004,18183258.0,155.1,1190.0,South Asia
Nepal,1989,5.239,54.263999999999996,18624187.0,147.9,1186.0,South Asia
Nepal,1990,5.165,55.056999999999995,19081064.0,140.7,1240.0,South Asia
Nepal,1991,5.088,55.843,19554170.0,133.6,1287.0,South Asia
Nepal,1992,5.004,56.619,20042806.0,126.7,1306.0,South Asia
Nepal,1993,4.914,57.378,20546441.0,120.0,1321.0,South Asia
Nepal,1994,4.817,58.115,21064150.0,113.7,1393.0,South Asia
Nepal,1995,4.711,58.828,21594872.0,107.7,1405.0,South Asia
Nepal,1996,4.596,59.516000000000005,22137784.0,101.8,1443.0,South Asia
Nepal,1997,4.473,60.181000000000004,22691788.0,96.3,1478.0,South Asia
Nepal,1998,4.343,60.826,23255046.0,90.8,1487.0,South Asia
Nepal,1999,4.208,61.451,23825372.0,85.6,1517.0,South Asia
Nepal,2000,4.0680000000000005,62.055,24400606.0,80.6,1577.0,South Asia
Nepal,2001,3.924,62.636,24980184.0,75.9,1619.0,South Asia
Nepal,2002,3.778,63.196000000000005,25562573.0,71.5,1591.0,South Asia
Nepal,2003,3.6319999999999997,63.736000000000004,26143530.0,67.4,1626.0,South Asia
Nepal,2004,3.486,64.256,26717875.0,63.5,1675.0,South Asia
Nepal,2005,3.34,64.76100000000001,27281945.0,60.0,1708.0,South Asia
Nepal,2006,3.194,65.252,27833665.0,56.6,1741.0,South Asia
Nepal,2007,3.0460000000000003,65.73100000000001,28373838.0,53.6,1779.0,South Asia
Nepal,2008,2.8989999999999996,66.2,28905358.0,50.7,1866.0,South Asia
Nepal,2009,2.755,66.66,29432743.0,48.0,1929.0,South Asia
Nepal,2010,2.6189999999999998,67.113,29959364.0,45.4,1999.0,South Asia
Nepal,2011,2.496,67.556,30485798.0,43.1,2044.0,South Asia
Nepal,2012,2.3890000000000002,67.98899999999999,31011137.0,40.9,2118.0,South Asia
Nepal,2013,2.3,68.41,31535507.0,39.0,2173.0,South Asia
Netherlands,1964,3.17,73.73,12055386.0,18.8,15204.0,Europe & Central Asia
Netherlands,1965,3.04,73.6,12213435.0,18.3,15834.0,Europe & Central Asia
Netherlands,1966,2.9,73.55,12368832.0,17.9,16109.0,Europe & Central Asia
Netherlands,1967,2.81,73.82,12521308.0,17.4,16824.0,Europe & Central Asia
Netherlands,1968,2.72,73.63,12670558.0,16.9,17827.0,Europe & Central Asia
Netherlands,1969,2.75,73.54,12816446.0,16.4,18892.0,Europe & Central Asia
Netherlands,1970,2.57,73.6,12958757.0,15.8,19800.0,Europe & Central Asia
Netherlands,1971,2.36,73.84,13097251.0,15.3,20555.0,Europe & Central Asia
Netherlands,1972,2.15,73.75,13231426.0,14.7,21024.0,Europe & Central Asia
Netherlands,1973,1.9,74.2,13360546.0,14.1,22010.0,Europe & Central Asia
Netherlands,1974,1.77,74.59,13483746.0,13.6,22873.0,Europe & Central Asia
Netherlands,1975,1.66,74.52,13600423.0,13.1,22849.0,Europe & Central Asia
Netherlands,1976,1.63,74.65,13710713.0,12.6,23837.0,Europe & Central Asia
Netherlands,1977,1.58,75.24,13814863.0,12.1,24436.0,Europe & Central Asia
Netherlands,1978,1.58,75.15,13912617.0,11.6,25044.0,Europe & Central Asia
Netherlands,1979,1.56,75.63,14003707.0,11.2,25473.0,Europe & Central Asia
Netherlands,1980,1.6,75.76,14088274.0,10.9,25857.0,Europe & Central Asia
Netherlands,1981,1.56,75.97,14166213.0,10.6,25704.0,Europe & Central Asia
Netherlands,1982,1.5,76.05,14238594.0,10.4,25403.0,Europe & Central Asia
Netherlands,1983,1.47,76.25,14308217.0,10.2,25919.0,Europe & Central Asia
Netherlands,1984,1.49,76.32,14378740.0,9.9,26781.0,Europe & Central Asia
Netherlands,1985,1.51,76.38,14452941.0,9.7,27544.0,Europe & Central Asia
Netherlands,1986,1.55,76.36,14531566.0,9.5,28417.0,Europe & Central Asia
Netherlands,1987,1.56,76.83,14614382.0,9.2,28937.0,Europe & Central Asia
Netherlands,1988,1.55,77.03,14701901.0,8.9,29915.0,Europe & Central Asia
Netherlands,1989,1.55,76.87,14794378.0,8.6,31240.0,Europe & Central Asia
Netherlands,1990,1.62,77.05,14891719.0,8.3,32534.0,Europe & Central Asia
Netherlands,1991,1.61,77.21,14994691.0,8.0,33066.0,Europe & Central Asia
Netherlands,1992,1.59,77.42,15102709.0,7.7,33377.0,Europe & Central Asia
Netherlands,1993,1.57,77.11,15212612.0,7.4,33562.0,Europe & Central Asia
Netherlands,1994,1.57,77.6,15320112.0,7.1,34348.0,Europe & Central Asia
Netherlands,1995,1.53,77.64,15422165.0,6.9,35244.0,Europe & Central Asia
Netherlands,1996,1.53,77.65,15517122.0,6.7,36152.0,Europe & Central Asia
Netherlands,1997,1.56,78.03,15605817.0,6.5,37414.0,Europe & Central Asia
Netherlands,1998,1.63,78.12,15690705.0,6.4,38816.0,Europe & Central Asia
Netherlands,1999,1.65,78.07,15775532.0,6.3,40306.0,Europe & Central Asia
Netherlands,2000,1.72,78.24,15862825.0,6.2,41771.0,Europe & Central Asia
Netherlands,2001,1.71,78.45,15953446.0,6.1,42130.0,Europe & Central Asia
Netherlands,2002,1.73,78.53,16045935.0,5.9,41848.0,Europe & Central Asia
Netherlands,2003,1.75,78.79,16137709.0,5.7,41761.0,Europe & Central Asia
Netherlands,2004,1.73,79.38,16225091.0,5.6,42389.0,Europe & Central Asia
Netherlands,2005,1.7080000000000002,79.65,16305457.0,5.4,43243.0,Europe & Central Asia
Netherlands,2006,1.72,80.0,16377959.0,5.2,44823.0,Europe & Central Asia
Netherlands,2007,1.7180000000000002,79.824,16443483.0,5.0,46605.0,Europe & Central Asia
Netherlands,2008,1.7730000000000001,80.024,16503263.0,4.8,47388.0,Europe & Central Asia
Netherlands,2009,1.79,80.445,16559268.0,4.6,45590.0,Europe & Central Asia
Netherlands,2010,1.796,80.62100000000001,16612988.0,4.4,45843.0,Europe & Central Asia
Netherlands,2011,1.7590000000000001,80.77,16664746.0,4.3,46388.0,Europe & Central Asia
Netherlands,2012,1.7590000000000001,80.906,16714228.0,4.2,45484.0,Europe & Central Asia
Netherlands,2013,1.774,81.038,16761552.0,4.0,45021.0,Europe & Central Asia
Netherlands Antilles,1964,4.06,66.99600000000001,144016.0,,,America
