id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
188572, Gai Assulin, 61, A, 177, Right, 1, 79, 54, 55, 62, 36, 48, , , , , ,
188574, Miroslav Štěpánek, 60, D, 192, Right, 0, 47, 31, 37, 31, 63, 60, , , , , ,
188575, Clemens Walch, 67, M, 181, Right, 0, 70, 60, 66, 70, 42, 52, , , , , ,
188580, Ken Ilsø, 70, A, 182, Right, 0, 78, 72, 56, 72, 51, 67, , , , , ,
188585, Reneilwe Letsholonyane, 68, M, 185, Right, 0, 67, 51, 65, 62, 64, 55, , , , , ,
188586, Johannes Flum, 71, M, 190, Right, 0, 63, 66, 70, 66, 74, 66, , , , , ,
188599, Mirko Antenucci, 69, A, 180, Right, 1, 82, 68, 58, 69, 54, 67, , , , , ,
188601, Alexandre Coeff, 56, M, 185, Right, 0, 66, 46, 54, 56, 50, 50, , , , , ,
188612, Andrea Catellani, 71, A, 180, Right, 1, 74, 70, 70, 77, 48, 54, , , , , ,
188613, Kevin Burns, 61, M, 185, Right, 0, 56, 53, 54, 60, 64, 67, , , , , ,
188617, Simon Laner, 69, M, 182, Right, 0, 70, 59, 69, 67, 66, 65, , , , , ,
188620, Carlos Saleiro, 71, A, 185, Right, 0, 65, 68, 64, 70, 54, 72, , , , , ,
188625, Joel Ekstrand, 70, D, 188, Right, 0, 65, 38, 59, 52, 73, 68, , , , , ,
188653, Romain Inez, 61, D, 182, Right, 0, 60, 30, 60, 32, 65, 61, , , , , ,
188654, Thomas Heurtaux, 70, D, 183, Right, 0, 55, 29, 58, 32, 70, 67, , , , , ,
188657, Declan Rudd, 62, GK, 191, Right, 0, , , , , , , 65, 63, 57, 59, 54, 62
188662, Jose, 62, D, 175, Right, 1, 72, 28, 51, 49, 71, 65, , , , , ,
188669, Xumetra, 67, A, 172, Right, 1, 87, 53, 56, 70, 56, 63, , , , , ,
188679, Peter Murphy, 49, D, 183, Right, 0, 70, 22, 39, 36, 54, 56, , , , , ,
188687, Douglão, 57, D, 193, Right, 1, 51, 35, 54, 39, 58, 66, , , , , ,
188696, Franck Tabanou, 77, M, 178, Left, 0, 76, 75, 76, 80, 67, 50, , , , , ,
188706, Alassane Touré, 56, D, 183, Right, 0, 66, 22, 55, 43, 58, 58, , , , , ,
188720, Mathieu Manset, 64, A, 186, Left, 1, 64, 63, 46, 63, 52, 69, , , , , ,
188753, Jerry Vandam, 67, D, 186, Right, 0, 68, 42, 60, 60, 70, 63, , , , , ,
188756, Derick Katuku Tshimanga, 69, D, 176, Left, 1, 93, 54, 63, 69, 68, 70, , , , , ,
188762, Igor Lewczuk, 61, D, 187, Right, 0, 70, 40, 51, 46, 68, 54, , , , , ,
188763, Delvin Ndinga, 75, M, 181, Right, 0, 73, 53, 63, 59, 78, 64, , , , , ,
188768, Serey Die, 67, M, 179, Right, 0, 72, 55, 67, 68, 68, 72, , , , , ,
188770, Admir Mehmedi, 67, A, 183, Right, 0, 73, 65, 45, 68, 42, 53, , , , , ,
188772, Philippe Koch, 64, D, 179, Right, 0, 64, 41, 61, 59, 64, 66, , , , , ,
188775, Isaka Cernak, 61, M, 179, Right, 1, 81, 51, 52, 68, 43, 43, , , , , ,
188779, Luke DeVere, 65, D, 186, Right, 0, 64, 40, 42, 36, 70, 64, , , , , ,
188781, Gary Glen, 61, A, 178, Right, 1, 76, 63, 46, 67, 46, 47, , , , , ,
188782, Michael Morrison, 66, D, 183, Right, 0, 59, 34, 53, 36, 68, 65, , , , , ,
188788, Chafik Najih, 60, M, 184, Left, 0, 70, 57, 53, 61, 44, 61, , , , , ,
188791, Alberto Costa, 78, M, 176, Left, 0, 67, 81, 78, 79, 68, 59, , , , , ,
188802, Marcel Schmelzer, 77, D, 181, Left, 0, 77, 60, 73, 69, 74, 71, , , , , ,
188807, Kevin Conboy, 64, D, 185, Left, 1, 72, 41, 60, 58, 70, 64, , , , , ,
188808, Sekou Oliseh, 74, M, 178, Right, 1, 86, 66, 68, 79, 48, 60, , , , , ,
188825, Ahmed Kashi, 62, M, 178, Right, 0, 63, 37, 55, 47, 64, 58, , , , , ,
188829, Nicolas N'Koulou, 74, D, 180, Right, 1, 66, 38, 64, 58, 75, 77, , , , , ,
188836, Jason Steele, 66, GK, 188, Right, 0, , , , , , , 68, 64, 63, 69, 55, 64
188838, Fábio Faria, 68, D, 190, Left, 0, 55, 48, 62, 54, 73, 64, , , , , ,
188840, Miguel Lopes, 74, D, 182, Right, 0, 78, 44, 68, 71, 71, 68, , , , , ,
188852, Luka Vučko, 63, D, 197, Right, 1, 70, 26, 51, 36, 71, 69, , , , , ,
188856, Christian Klem, 64, M, 172, Left, 1, 83, 56, 60, 65, 48, 53, , , , , ,
18886, Michael Dingsdag, 68, D, 189, Left, 0, 59, 59, 59, 52, 70, 72, , , , , ,
188860, Walter, 74, A, 178, Right, 1, 61, 75, 59, 73, 60, 60, , , , , ,
18887, Gregg Berhalter, 69, D, 186, Left, 0, 32, 46, 48, 40, 74, 72, , , , , ,
188871, Libor Kozák, 75, A, 192, Right, 0, 65, 66, 36, 66, 55, 82, , , , , ,
188872, Alexander Bittroff, 64, D, 186, Right, 1, 81, 44, 56, 62, 66, 58, , , , , ,
188876, Mirko Valdifiori, 61, M, 180, Right, 0, 72, 57, 61, 59, 57, 64, , , , , ,
188877, Masoud Shojaei, 74, M, 184, Right, 1, 67, 73, 73, 88, 47, 53, , , , , ,
188881, Geoffrey Lembet, 56, GK, 185, Right, 0, , , , , , , 56, 57, 60, 61, 39, 52
188893, Omar Kossoko, 62, A, 186, Left, 1, 77, 59, 44, 68, 40, 58, , , , , ,
188899, Douglas, 70, A, 186, Right, 0, 65, 66, 55, 64, 58, 66, , , , , ,
1889, Craig Easton, 60, M, 178, Right, 0, 61, 46, 64, 60, 64, 61, , , , , ,
188916, Hólmar Örn Eyjólfsson, 62, D, 190, Right, 0, 53, 43, 55, 47, 64, 65, , , , , ,
188920, Wojciech Kaczmarek, 64, GK, 202, Right, 1, , , , , , , 70, 54, 61, 78, 42, 58
188924, Tadeusz Socha, 64, D, 183, Right, 1, 79, 44, 53, 56, 59, 58, , , , , ,
188926, Łukasz Tymiński, 54, M, 174, Right, 0, 60, 50, 50, 59, 48, 43, , , , , ,
188930, Laure, 70, D, 166, Right, 1, 81, 49, 61, 64, 67, 65, , , , , ,
188931, Alex Bergantiños, 66, M, 176, Right, 0, 63, 44, 57, 55, 70, 58, , , , , ,
188935, Oussama Assaidi, 76, A, 178, Right, 1, 87, 67, 66, 84, 46, 51, , , , , ,
188938, Cristian Darío Álvarez, 72, GK, 186, Right, 1, , , , , , , 77, 70, 71, 78, 45, 69
188943, Kevin Trapp, 75, GK, 189, Right, 0, , , , , , , 76, 73, 73, 78, 56, 71
188949, Luca Siligardi, 67, M, 180, Left, 0, 70, 52, 61, 72, 52, 46, , , , , ,
188969, Emilio Sanchez, 65, M, 176, Right, 0, 67, 60, 71, 72, 51, 51, , , , , ,
188973, Ben Swallow, 57, A, 168, Left, 0, 74, 43, 47, 67, 42, 47, , , , , ,
188975, Marco Pappa, 68, M, 175, Left, 0, 79, 69, 61, 71, 51, 49, , , , , ,
188982, Pierrick Rakotoharisoa, 57, M, 174, Right, 0, 68, 45, 59, 61, 31, 40, , , , , ,
188996, Atdhe Nuhiu, 65, A, 196, Right, 1, 48, 61, 42, 59, 57, 69, , , , , ,
188997, Haris Bukva, 65, M, 185, Right, 0, 71, 61, 64, 70, 46, 60, , , , , ,
189013, Michał Buchalik, 56, GK, 190, Right, 0, , , , , , , 57, 52, 56, 56, 28, 55
189018, Michel Macedo, 70, D, 182, Right, 1, 81, 38, 62, 67, 69, 71, , , , , ,
189034, Ivan Fatić, 67, D, 188, Left, 0, 63, 48, 62, 55, 72, 65, , , , , ,
189038, Shervin Radjabali-Fardi, 64, M, 178, Left, 1, 79, 56, 61, 65, 59, 60, , , , , ,
189039, Lennart Hartmann, 58, M, 173, Right, 0, 70, 57, 59, 64, 59, 62, , , , , ,
189040, Rodnei, 75, D, 190, Left, 0, 66, 54, 55, 53, 78, 76, , , , , ,
189043, Daniel Brosinski, 64, M, 178, Right, 1, 80, 62, 62, 66, 53, 60, , , , , ,
189053, Francesco Caputo, 69, A, 180, Right, 0, 76, 62, 30, 66, 46, 69, , , , , ,
189059, Jake Livermore, 64, M, 180, Right, 1, 70, 63, 68, 67, 63, 70, , , , , ,
189061, Sascha Burchert, 63, GK, 188, Right, 1, , , , , , , 57, 67, 63, 61, 48, 69
189065, Francesco Renzetti, 66, D, 174, Left, 0, 79, 53, 64, 61, 66, 61, , , , , ,
189066, Francesco Luoni, 61, D, 180, Right, 0, 65, 45, 55, 57, 63, 64, , , , , ,
189067, Miguel Angel Britos, 77, D, 188, Left, 0, 65, 46, 62, 50, 78, 79, , , , , ,
189068, Bas Dost, 70, A, 192, Right, 0, 60, 64, 52, 57, 61, 65, , , , , ,
189077, Sercan Sararer, 65, A, 180, Right, 0, 80, 64, 56, 67, 56, 55, , , , , ,
189084, Eloy Room, 65, GK, 188, Right, 0, , , , , , , 63, 70, 62, 64, 60, 65
189106, Pau Cendrós, 72, D, 176, Right, 0, 74, 33, 67, 62, 75, 67, , , , , ,
189109, Alex Cisak, 58, GK, 193, Right, 0, , , , , , , 66, 53, 51, 64, 57, 57
189110, Paul Hanlon, 62, D, 180, Left, 0, 69, 27, 56, 49, 65, 68, , , , , ,
189115, Mickaël Facchinetti, 50, D, 183, Left, 0, 64, 40, 45, 52, 53, 54, , , , , ,
189117, Roman Bürki, 58, GK, 187, Right, 0, , , , , , , 61, 55, 54, 61, 53, 55
189118, Thiago Cionek, 68, D, 184, Right, 0, 75, 30, 49, 41, 71, 62, , , , , ,
189121, López Silva, 64, A, 170, Right, 1, 81, 54, 57, 71, 43, 55, , , , , ,
189133, Dorege Kouemaha, 71, A, 190, Right, 0, 71, 69, 54, 68, 62, 74, , , , , ,
189135, Néstor Calderón, 69, M, 173, Left, 1, 84, 64, 64, 72, 42, 55, , , , , ,
189142, Paul Black, 59, D, 183, Left, 1, 75, 33, 50, 51, 64, 56, , , , , ,
189148, Jamie Murphy, 71, A, 175, Right, 1, 82, 68, 65, 74, 52, 70, , , , , ,
189155, Samuel Souprayen, 63, D, 187, Left, 0, 71, 26, 56, 59, 64, 62, , , , , ,
189156, Daniel Carriço, 77, D, 182, Right, 0, 71, 55, 66, 63, 75, 80, , , , , ,
189157, Yannick Bolasie, 66, M, 185, Left, 0, 77, 56, 64, 64, 53, 66, , , , , ,
18916, Ante Jazic, 61, D, 178, Left, 0, 64, 44, 57, 57, 62, 59, , , , , ,
189160, Garath McCleary, 65, A, 188, Right, 0, 75, 60, 51, 68, 54, 68, , , , , ,
189163, Alex MacDonald, 53, A, 170, Right, 0, 68, 49, 37, 45, 49, 60, , , , , ,
189165, Jonjo Shelvey, 69, M, 183, Right, 0, 69, 62, 74, 71, 60, 61, , , , , ,
189167, Aron Gunnarsson, 66, M, 177, Right, 0, 73, 59, 64, 66, 64, 57, , , , , ,
189169, Jonathas, 70, A, 190, Right, 1, 72, 67, 45, 59, 58, 81, , , , , ,
189171, Adam Chicksen, 57, D, 173, Left, 0, 66, 28, 59, 53, 57, 63, , , , , ,
189175, Frédéric Bulot, 72, M, 179, Left, 0, 77, 66, 68, 75, 51, 54, , , , , ,
189177, John Fleck, 67, M, 169, Left, 0, 74, 57, 63, 72, 56, 59, , , , , ,
189181, Darko Bodul, 65, A, 183, Right, 0, 73, 63, 38, 66, 50, 63, , , , , ,
189184, Marc McAusland, 58, D, 191, Right, 0, 59, 19, 43, 49, 60, 55, , , , , ,
189186, Andrew Shinnie, 52, M, 180, Right, 0, 61, 43, 52, 59, 48, 66, , , , , ,
189196, Caiuby, 67, M, 183, Right, 1, 82, 65, 57, 68, 54, 71, , , , , ,
189208, Cillian Sheridan, 62, A, 195, Right, 1, 72, 58, 46, 61, 47, 60, , , , , ,
189211, Saúl, 63, A, 178, Left, 1, 75, 58, 50, 68, 51, 67, , , , , ,
189218, Ryan Jack, 62, M, 182, Right, 0, 72, 56, 63, 64, 61, 69, , , , , ,
189221, João Aurélio, 68, M, 185, Right, 0, 73, 64, 64, 69, 67, 68, , , , , ,
189225, Bruno Fornaroli, 65, A, 174, Right, 0, 75, 63, 54, 68, 46, 57, , , , , ,
18923, Garry Hay, 62, D, 173, Left, 0, 51, 18, 60, 46, 65, 74, , , , , ,
189234, Marcel Risse, 72, M, 183, Right, 1, 82, 63, 69, 75, 53, 66, , , , , ,
189235, Jens Hegeler, 73, M, 193, Right, 1, 66, 50, 75, 71, 71, 68, , , , , ,
189241, Gum, 72, D, 189, Right, 1, 53, 51, 51, 55, 73, 81, , , , , ,
189242, Philippe Coutinho, 74, M, 171, Right, 1, 80, 63, 72, 82, 41, 46, , , , , ,
189246, Stefan Reinartz, 76, D, 189, Right, 0, 59, 55, 70, 46, 79, 71, , , , , ,
189248, Mohamed Amsif, 61, GK, 187, Right, 1, , , , , , , 64, 56, 51, 73, 47, 54
189250, Salomón Rondón, 77, A, 186, Right, 0, 73, 73, 48, 70, 60, 75, , , , , ,
189251, Sebastian Rudy, 74, M, 179, Right, 1, 70, 69, 75, 76, 70, 64, , , , , ,
189259, Jean-Eudes Maurice, 66, A, 180, Right, 0, 77, 68, 57, 68, 49, 66, , , , , ,
189263, Tunay Torun, 68, A, 181, Right, 0, 74, 62, 61, 73, 44, 64, , , , , ,
189268, Jonas Strifler, 62, D, 174, Right, 1, 77, 49, 60, 62, 62, 51, , , , , ,
189272, Alexander Esswein, 70, A, 183, Right, 1, 82, 68, 63, 73, 50, 72, , , , , ,
189278, Luke Murphy, 55, M, 188, Right, 0, 70, 37, 53, 51, 49, 54, , , , , ,
189280, Ashley Westwood, 60, M, 178, Right, 0, 67, 46, 62, 49, 61, 57, , , , , ,
189284, Marc Gallego, 60, M, 177, Right, 0, 72, 61, 57, 62, 53, 58, , , , , ,
189287, Alessandro Vinci, 62, D, 183, Right, 0, 62, 48, 54, 53, 66, 66, , , , , ,
189288, Gabriele Angella, 66, D, 190, Right, 0, 64, 46, 45, 44, 70, 70, , , , , ,
189308, Dale Bennett, 60, D, 180, Right, 0, 72, 19, 31, 24, 66, 69, , , , , ,
189311, Tom Hateley, 68, M, 180, Right, 0, 68, 59, 66, 68, 68, 67, , , , , ,
189312, Julian Kelly, 57, D, 175, Right, 1, 80, 38, 52, 61, 58, 59, , , , , ,
189315, Waide Fairhurst, 57, A, 178, Right, 0, 66, 46, 52, 58, 42, 58, , , , , ,
189316, Robert Taylor, 62, M, 183, Left, 1, 82, 54, 60, 60, 58, 66, , , , , ,
189324, Alex McCarthy, 67, GK, 193, Right, 0, , , , , , , 69, 67, 61, 71, 59, 67
189332, Jordi Alba, 77, M, 170, Left, 1, 90, 66, 72, 80, 66, 67, , , , , ,
189338, Jonathan Urretaviscaya, 73, A, 171, Right, 1, 83, 68, 67, 76, 46, 61, , , , , ,
189342, Carlo Pinsoglio, 65, GK, 192, Left, 0, , , , , , , 65, 60, 59, 72, 58, 65
189345, Dominic Peitz, 66, M, 196, Left, 1, 42, 59, 57, 53, 78, 60, , , , , ,
189354, Susaeta, 75, M, 179, Right, 0, 83, 69, 73, 76, 47, 60, , , , , ,
189358, Shinji Kagawa, 82, M, 172, Right, 1, 86, 72, 71, 87, 45, 54, , , , , ,
189362, Hulk, 85, A, 180, Left, 1, 89, 85, 79, 86, 68, 70, , , , , ,
189373, Jean, 74, M, 170, Right, 1, 83, 71, 72, 72, 71, 69, , , , , ,
189387, Tom Mickel, 66, GK, 186, Right, 0, , , , , , , 69, 64, 68, 67, 47, 64
189388, Dennis Diekmeier, 73, D, 188, Right, 1, 83, 60, 72, 73, 71, 70, , , , , ,
189389, Deniz Naki, 68, A, 176, Right, 0, 77, 61, 64, 72, 46, 61, , , , , ,
189390, Bastian Oczipka, 71, D, 184, Left, 1, 71, 53, 74, 73, 72, 71, , , , , ,
189391, Juanan, 64, D, 192, Left, 1, 53, 34, 54, 45, 71, 56, , , , , ,
189397, Florian Jungwirth, 66, D, 181, Right, 0, 69, 33, 60, 49, 66, 68, , , , , ,
189403, Nathan Baker, 66, D, 191, Left, 0, 62, 38, 43, 40, 69, 69, , , , , ,
189408, Lukas Rath, 57, D, 183, Left, 0, 66, 32, 49, 55, 61, 62, , , , , ,
189409, Dominik Doleschal, 59, M, 189, Right, 0, 74, 49, 55, 60, 44, 57, , , , , ,
189423, Souza, 73, M, 188, Right, 0, 66, 65, 70, 74, 74, 63, , , , , ,
189425, Bruno Gallo, 63, M, 180, Left, 1, 62, 54, 66, 67, 63, 54, , , , , ,
189430, Simone Colombi, 60, GK, 186, Right, 0, , , , , , , 62, 60, 52, 62, 45, 56
189432, Amine Chermiti, 67, A, 177, Left, 0, 76, 68, 53, 73, 48, 61, , , , , ,
189436, Lorenzo Ariaudo, 72, D, 186, Left, 0, 64, 43, 61, 51, 71, 74, , , , , ,
189437, Cristian Pasquato, 74, A, 172, Right, 1, 86, 74, 70, 82, 46, 46, , , , , ,
189446, Junior Stanislas, 68, M, 183, Right, 1, 83, 66, 60, 73, 46, 46, , , , , ,
189447, Artur Sobiech, 71, A, 185, Right, 1, 70, 65, 53, 68, 51, 76, , , , , ,
189448, Michael Paton, 63, A, 178, Right, 0, 73, 61, 40, 62, 43, 70, , , , , ,
189449, Bruno Guarda, 61, M, 173, Right, 0, 66, 57, 58, 60, 56, 58, , , , , ,
189451, Ariel Nahuelpan, 70, A, 187, Left, 0, 62, 68, 48, 65, 61, 69, , , , , ,
189456, Liam Cooper, 60, D, 180, Left, 0, 53, 33, 39, 35, 61, 70, , , , , ,
189459, Jaime Romero, 67, M, 177, Left, 0, 78, 61, 62, 71, 47, 55, , , , , ,
189461, Jack Wilshere, 82, M, 173, Left, 1, 77, 69, 82, 84, 72, 63, , , , , ,
189462, David Hoilett, 76, A, 172, Right, 1, 91, 68, 65, 77, 52, 68, , , , , ,
189464, Dennis Daube, 67, M, 185, Right, 0, 69, 58, 64, 68, 64, 57, , , , , ,
189468, Candeias, 69, A, 177, Right, 0, 80, 58, 58, 75, 48, 60, , , , , ,
189470, Eltinho, 67, D, 172, Left, 0, 77, 63, 69, 76, 63, 58, , , , , ,
189477, Fausto Rossi, 64, M, 175, Right, 1, 71, 59, 70, 65, 50, 56, , , , , ,
189484, Davide Santon, 75, D, 187, Right, 0, 83, 60, 72, 74, 74, 71, , , , , ,
189485, Diego Farías, 64, A, 172, Right, 1, 77, 54, 54, 68, 47, 63, , , , , ,
189488, Anderson, 69, D, 188, Right, 0, 64, 48, 59, 62, 70, 70, , , , , ,
189490, Mirko Boland, 67, M, 174, Left, 0, 78, 62, 64, 69, 62, 66, , , , , ,
189491, Olcay Şahan, 70, M, 177, Right, 0, 80, 63, 63, 75, 51, 62, , , , , ,
189492, Stuart O'Keefe, 59, M, 173, Right, 0, 71, 45, 57, 65, 43, 42, , , , , ,
189498, Harry Forrester, 61, A, 176, Right, 0, 72, 58, 60, 65, 42, 52, , , , , ,
189501, Luca Di Laura, 66, D, 189, Right, 0, 61, 41, 62, 39, 71, 70, , , , , ,
189502, Maikon Leite, 74, A, 167, Right, 1, 91, 70, 56, 82, 42, 57, , , , , ,
189504, Pablo, 69, D, 175, Right, 0, 70, 53, 65, 75, 64, 56, , , , , ,
189505, Pedro, 85, A, 169, Right, 1, 86, 76, 78, 84, 53, 62, , , , , ,
189506, Victor Sánchez, 71, M, 174, Right, 0, 72, 59, 71, 67, 64, 63, , , , , ,
189508, Victor Vazquez, 73, M, 178, Right, 1, 59, 67, 74, 76, 53, 54, , , , , ,
189509, Thiago, 79, M, 172, Right, 0, 76, 69, 73, 82, 60, 62, , , , , ,
189510, Jeffrén, 75, A, 176, Left, 0, 85, 68, 69, 80, 61, 67, , , , , ,
189511, Sergio Busquets, 83, M, 189, Right, 1, 59, 58, 79, 74, 80, 68, , , , , ,
189513, Dani Parejo, 78, M, 180, Right, 0, 67, 69, 80, 75, 67, 62, , , , , ,
189529, Davy Claude Angan, 76, A, 182, Right, 0, 83, 69, 41, 82, 56, 75, , , , , ,
189530, Sílvio, 75, D, 177, Right, 0, 80, 65, 74, 74, 74, 73, , , , , ,
189534, Willie Overtoom, 74, M, 170, Right, 1, 85, 72, 65, 77, 51, 61, , , , , ,
189541, Chris Solly, 59, D, 173, Right, 0, 69, 36, 62, 55, 61, 61, , , , , ,
189544, Simen Søraunet Wangberg, 66, D, 187, Right, 0, 70, 40, 51, 40, 67, 72, , , , , ,
189545, Charlie Barnett, 57, M, 178, Right, 1, 75, 56, 60, 58, 49, 50, , , , , ,
189556, Marco Martina Rini, 64, M, 181, Right, 0, 42, 51, 64, 57, 61, 47, , , , , ,
189557, Andrea Rispoli, 67, D, 187, Right, 0, 77, 55, 66, 61, 69, 64, , , , , ,
189560, Iborra, 72, M, 190, Right, 1, 51, 55, 63, 59, 76, 58, , , , , ,
189561, Bengali Fodé Koita, 63, A, 186, Right, 1, 75, 56, 41, 61, 50, 62, , , , , ,
189563, Simone Salviato, 62, D, 187, Right, 0, 53, 52, 54, 55, 69, 69, , , , , ,
189574, Iturraspe, 73, M, 187, Right, 0, 56, 62, 71, 67, 68, 59, , , , , ,
189575, Muniaín, 78, A, 169, Right, 0, 84, 70, 67, 84, 50, 57, , , , , ,
189585, Tengarrinha, 64, M, 185, Right, 1, 62, 42, 58, 53, 70, 64, , , , , ,
189586, Dani Hernández, 63, GK, 196, Right, 1, , , , , , , 58, 66, 80, 60, 34, 69
189591, Thomas Reifeltshammer, 60, D, 188, Right, 0, 54, 19, 32, 35, 62, 70, , , , , ,
189595, Mehmet Ekici, 75, M, 180, Right, 0, 73, 72, 73, 78, 62, 54, , , , , ,
189596, Thomas Müller, 83, A, 186, Right, 1, 83, 80, 71, 78, 57, 72, , , , , ,
189605, Markus Krauss, 55, GK, 195, Right, 0, , , , , , , 53, 54, 54, 59, 54, 53
189606, Julian Baumgartlinger, 71, M, 181, Right, 0, 65, 58, 62, 67, 73, 69, , , , , ,
189607, Manuel Schäffler, 62, A, 186, Right, 0, 70, 60, 48, 64, 46, 56, , , , , ,
189614, Terry Gornell, 60, A, 180, Right, 0, 70, 56, 51, 56, 53, 68, , , , , ,
189615, Aaron Cresswell, 64, D, 170, Left, 1, 71, 56, 67, 64, 61, 57, , , , , ,
189619, Korey Smith, 65, M, 183, Right, 0, 75, 43, 64, 67, 66, 47, , , , , ,
189622, Luke Daley, 59, A, 180, Right, 1, 81, 50, 39, 60, 42, 39, , , , , ,
189626, Pim Balkestein, 61, D, 193, Left, 1, 64, 45, 54, 35, 67, 62, , , , , ,
189629, Ryan Donaldson, 60, A, 181, Right, 0, 72, 61, 36, 61, 38, 64, , , , , ,
189644, Eliton Deola, 75, GK, 189, Right, 0, , , , , , , 80, 76, 66, 81, 30, 77
189648, Dirceu, 65, D, 189, Right, 0, 61, 46, 62, 58, 66, 55, , , , , ,
189669, Santiago Morero, 71, D, 184, Right, 0, 51, 41, 56, 45, 74, 72, , , , , ,
189676, Lúcio, 71, A, 184, Left, 1, 84, 64, 49, 65, 55, 72, , , , , ,
189678, Scott Kay, 60, M, 179, Right, 0, 73, 56, 58, 50, 59, 42, , , , , ,
189679, Vladimir Weiss, 74, A, 176, Right, 1, 85, 66, 67, 79, 45, 58, , , , , ,
189680, Fábio, 75, D, 172, Right, 0, 83, 58, 73, 77, 71, 62, , , , , ,
189681, Rafael, 76, D, 172, Right, 0, 84, 58, 71, 78, 73, 65, , , , , ,
189682, Ben Mee, 68, D, 180, Left, 0, 69, 44, 52, 47, 70, 77, , , , , ,
189684, James Poole, 61, A, 177, Left, 1, 78, 61, 41, 58, 42, 60, , , , , ,
189686, Donal McDermott, 65, M, 176, Left, 1, 84, 53, 60, 65, 42, 58, , , , , ,
189687, Ryan McGivern, 64, D, 178, Left, 0, 71, 42, 63, 50, 67, 67, , , , , ,
189690, Guaita, 76, GK, 190, Right, 0, , , , , , , 77, 75, 69, 85, 57, 78
189691, David Ball, 62, A, 183, Right, 0, 69, 59, 30, 66, 46, 53, , , , , ,
189692, Ian Daly, 56, A, 183, Right, 0, 71, 56, 36, 50, 34, 61, , , , , ,
189695, Jamie Devitt, 62, M, 177, Right, 1, 76, 53, 59, 66, 48, 50, , , , , ,
189701, Lombán, 66, D, 188, Right, 0, 50, 55, 53, 47, 71, 65, , , , , ,
189706, Victor Ramos, 67, D, 190, Right, 0, 72, 35, 47, 40, 70, 72, , , , , ,
189707, Da Costa, 70, GK, 186, Right, 0, , , , , , , 68, 66, 60, 76, 49, 72
189709, Alcala, 60, D, 196, Right, 1, 44, 28, 42, 38, 70, 54, , , , , ,
189712, Kevin Strootman, 76, M, 186, Left, 0, 59, 72, 76, 69, 72, 59, , , , , ,
189713, Erik Falkenburg, 69, M, 187, Right, 0, 64, 66, 66, 69, 58, 56, , , , , ,
189714, Csaba Horváth, 59, D, 192, Right, 0, 65, 42, 42, 45, 67, 57, , , , , ,
189715, Marko Vejinović, 69, M, 186, Left, 0, 66, 65, 66, 70, 61, 61, , , , , ,
189717, Reza Ghoochannejhad, 63, A, 180, Right, 1, 72, 60, 57, 70, 56, 46, , , , , ,
189723, Samuel Armenteros, 69, A, 179, Left, 0, 70, 63, 55, 73, 56, 63, , , , , ,
189725, Tom Cleverley, 73, M, 175, Right, 1, 77, 70, 78, 77, 59, 56, , , , , ,
189727, Amine Linganzi, 66, M, 186, Right, 0, 62, 56, 58, 60, 67, 69, , , , , ,
189728, Guido Marilungo, 71, A, 176, Right, 1, 84, 68, 60, 70, 51, 63, , , , , ,
189729, Jonathan Rossini, 67, D, 185, Right, 0, 69, 43, 51, 52, 68, 67, , , , , ,
189730, Francesco Di Tacchio, 60, M, 185, Left, 0, 67, 49, 57, 57, 63, 68, , , , , ,
189734, Manuel Pascali, 67, M, 185, Right, 1, 63, 48, 62, 65, 73, 71, , , , , ,
189736, Federico Casarini, 69, M, 181, Right, 1, 81, 61, 72, 72, 65, 54, , , , , ,
189750, Gianluigi Bianco, 62, D, 184, Left, 0, 68, 45, 58, 59, 66, 66, , , , , ,
189751, Mirko Eramo, 61, M, 180, Right, 0, 72, 57, 62, 61, 54, 64, , , , , ,
189755, Daniele Gasparetto, 63, D, 195, Right, 1, 60, 40, 44, 30, 70, 67, , , , , ,
189772, Martyn Woolford, 64, M, 183, Left, 0, 71, 62, 63, 66, 49, 54, , , , , ,
189779, Migjen Basha, 66, M, 179, Right, 0, 62, 63, 64, 63, 63, 57, , , , , ,
189792, Temitope Obadeyi, 67, A, 186, Right, 0, 78, 66, 56, 71, 53, 65, , , , , ,
189795, Éder, 68, A, 188, Right, 0, 72, 60, 48, 66, 58, 65, , , , , ,
189802, Damien McCrory, 59, D, 188, Left, 0, 70, 44, 60, 54, 63, 61, , , , , ,
189803, Soufian El Hassnaoui, 64, A, 183, Right, 1, 79, 59, 56, 68, 46, 60, , , , , ,
189805, Luuk de Jong, 76, A, 188, Right, 0, 71, 74, 67, 78, 56, 70, , , , , ,
189808, Patrick Madden, 59, A, 183, Right, 1, 77, 53, 25, 56, 38, 55, , , , , ,
189809, Darren Meenan, 54, M, 175, Left, 0, 62, 46, 50, 58, 38, 49, , , , , ,
189811, James Wallace, 64, M, 180, Right, 1, 66, 59, 66, 63, 58, 63, , , , , ,
189813, Mario Pacilli, 55, A, 175, Right, 1, 75, 48, 35, 59, 44, 58, , , , , ,
189817, Rivaldo, 67, M, 181, Left, 0, 65, 58, 69, 69, 64, 58, , , , , ,
189818, Renan, 65, M, 181, Left, 0, 64, 48, 65, 44, 66, 63, , , , , ,
189826, Daniel Ireland, 58, GK, 193, Right, 0, , , , , , , 64, 44, 53, 68, 61, 53
