Temperature,DewPoint,Pressure,Date
89.8,67.6,1.0,20100803 19:00
86.0,68.6,1.0,20100803 20:00
83.5,69.4,1.0,20100803 21:00
81.9,70.2,1.0,20100803 22:00
80.1,70.6,1.0,20100803 23:00
79.2,70.8,1.0,20100804 00:00
77.6,71.1,1.0,20100804 01:00
76.6,71.3,1.0,20100804 02:00
75.9,71.4,1.0,20100804 03:00
75.3,71.4,1.0,20100804 04:00
74.7,71.3,1.0,20100804 05:00
74.6,71.2,1.0,20100804 06:00
76.0,72.3,1.0,20100804 07:00
79.9,72.8,1.0,20100804 08:00
83.5,72.1,1.0,20100804 09:00
86.7,71.0,1.0,20100804 10:00
89.5,70.1,1.0,20100804 11:00
91.9,69.1,1.0,20100804 12:00
93.4,68.3,1.0,20100804 13:00
94.6,67.5,1.0,20100804 14:00
95.1,67.0,1.0,20100804 15:00
95.0,66.7,1.0,20100804 16:00
94.1,66.8,1.0,20100804 17:00
92.5,66.6,1.0,20100804 18:00
89.7,67.7,1.0,20100804 19:00
86.0,68.6,1.0,20100804 20:00
83.5,69.4,1.0,20100804 21:00
81.9,70.1,1.0,20100804 22:00
80.2,70.6,1.0,20100804 23:00
79.2,70.7,1.0,20100805 00:00
77.6,71.1,1.0,20100805 01:00
76.6,71.3,1.0,20100805 02:00
75.9,71.4,1.0,20100805 03:00
75.3,71.4,1.0,20100805 04:00
74.7,71.3,1.0,20100805 05:00
74.6,71.2,1.0,20100805 06:00
76.1,72.2,1.0,20100805 07:00
79.8,72.8,1.0,20100805 08:00
83.4,72.2,1.0,20100805 09:00
86.6,71.1,1.0,20100805 10:00
89.5,70.1,1.0,20100805 11:00
91.9,69.1,1.0,20100805 12:00
93.4,68.3,1.0,20100805 13:00
94.5,67.6,1.0,20100805 14:00
95.1,67.0,1.0,20100805 15:00
94.9,66.7,1.0,20100805 16:00
94.1,66.9,1.0,20100805 17:00
92.4,66.6,1.0,20100805 18:00
89.6,67.7,1.0,20100805 19:00
85.9,68.6,1.0,20100805 20:00
83.4,69.4,1.0,20100805 21:00
81.8,70.0,1.0,20100805 22:00
80.1,70.5,1.0,20100805 23:00
79.2,70.7,1.0,20100806 00:00
77.6,71.1,1.0,20100806 01:00
76.6,71.2,1.0,20100806 02:00
75.9,71.3,1.0,20100806 03:00
75.3,71.3,1.0,20100806 04:00
74.6,71.2,1.0,20100806 05:00
74.6,71.1,1.0,20100806 06:00
76.0,72.1,1.0,20100806 07:00
79.7,72.7,1.0,20100806 08:00
83.4,72.1,1.0,20100806 09:00
86.6,71.1,1.0,20100806 10:00
89.5,70.1,1.0,20100806 11:00
91.8,69.0,1.0,20100806 12:00
93.4,68.3,1.0,20100806 13:00
94.5,67.6,1.0,20100806 14:00
95.2,67.0,1.0,20100806 15:00
95.0,66.7,1.0,20100806 16:00
94.1,66.8,1.0,20100806 17:00
92.5,66.6,1.0,20100806 18:00
89.6,67.6,1.0,20100806 19:00
85.9,68.5,1.0,20100806 20:00
83.4,69.3,1.0,20100806 21:00
81.8,69.9,1.0,20100806 22:00
80.0,70.5,1.0,20100806 23:00
79.2,70.6,1.0,20100807 00:00
77.5,71.0,1.0,20100807 01:00
76.5,71.2,1.0,20100807 02:00
75.8,71.3,1.0,20100807 03:00
75.2,71.3,1.0,20100807 04:00
74.6,71.1,1.0,20100807 05:00
74.6,71.0,1.0,20100807 06:00
76.0,72.1,1.0,20100807 07:00
79.7,72.7,1.0,20100807 08:00
83.3,72.2,1.0,20100807 09:00
86.5,71.1,1.0,20100807 10:00
89.4,70.1,1.0,20100807 11:00
91.8,69.1,1.0,20100807 12:00
93.4,68.4,1.0,20100807 13:00
94.5,67.6,1.0,20100807 14:00
95.3,67.0,1.0,20100807 15:00
95.0,66.7,1.0,20100807 16:00
94.1,66.9,1.0,20100807 17:00
92.4,66.7,1.0,20100807 18:00
89.5,67.7,1.0,20100807 19:00
85.8,68.7,1.0,20100807 20:00
83.3,69.4,1.0,20100807 21:00
81.7,69.9,1.0,20100807 22:00
80.0,70.5,1.0,20100807 23:00
79.2,70.6,1.0,20100808 00:00
77.5,71.0,1.0,20100808 01:00
76.5,71.2,1.0,20100808 02:00
75.8,71.3,1.0,20100808 03:00
75.2,71.3,1.0,20100808 04:00
74.6,71.0,1.0,20100808 05:00
74.6,71.0,1.0,20100808 06:00
75.9,72.1,1.0,20100808 07:00
79.7,72.7,1.0,20100808 08:00
83.3,72.2,1.0,20100808 09:00
86.5,71.2,1.0,20100808 10:00
89.4,70.2,1.0,20100808 11:00
91.7,69.2,1.0,20100808 12:00
93.3,68.5,1.0,20100808 13:00
94.5,67.7,1.0,20100808 14:00
95.2,67.2,1.0,20100808 15:00
94.9,66.8,1.0,20100808 16:00
94.1,66.9,1.0,20100808 17:00
92.4,66.7,1.0,20100808 18:00
89.5,67.8,1.0,20100808 19:00
85.7,68.7,1.0,20100808 20:00
83.3,69.4,1.0,20100808 21:00
81.7,69.9,1.0,20100808 22:00
80.0,70.5,1.0,20100808 23:00
79.2,70.6,1.0,20100809 00:00
77.5,71.0,1.0,20100809 01:00
76.5,71.2,1.0,20100809 02:00
75.8,71.3,1.0,20100809 03:00
75.2,71.2,1.0,20100809 04:00
74.6,71.0,1.0,20100809 05:00
74.6,71.0,1.0,20100809 06:00
75.9,72.1,1.0,20100809 07:00
79.7,72.7,1.0,20100809 08:00
83.3,72.2,1.0,20100809 09:00
86.4,71.2,1.0,20100809 10:00
89.4,70.3,1.0,20100809 11:00
91.7,69.2,1.0,20100809 12:00
93.3,68.6,1.0,20100809 13:00
94.5,67.8,1.0,20100809 14:00
95.2,67.2,1.0,20100809 15:00
94.9,66.9,1.0,20100809 16:00
94.1,67.0,1.0,20100809 17:00
92.2,66.8,1.0,20100809 18:00
89.3,67.8,1.0,20100809 19:00
85.6,68.7,1.0,20100809 20:00
83.2,69.4,1.0,20100809 21:00
81.6,69.9,1.0,20100809 22:00
79.9,70.4,1.0,20100809 23:00
79.1,70.6,1.0,20100810 00:00
77.4,71.0,1.0,20100810 01:00
76.4,71.2,1.0,20100810 02:00
75.8,71.2,1.0,20100810 03:00
75.2,71.2,1.0,20100810 04:00
74.6,71.0,1.0,20100810 05:00
74.6,71.0,1.0,20100810 06:00
75.9,72.0,1.0,20100810 07:00
79.6,72.7,1.0,20100810 08:00
83.3,72.2,1.0,20100810 09:00
86.4,71.2,1.0,20100810 10:00
89.4,70.3,1.0,20100810 11:00
91.7,69.2,1.0,20100810 12:00
93.2,68.5,1.0,20100810 13:00
94.4,67.8,1.0,20100810 14:00
95.1,67.2,1.0,20100810 15:00
94.8,66.9,1.0,20100810 16:00
94.1,67.0,1.0,20100810 17:00
92.3,66.8,1.0,20100810 18:00
89.2,67.8,1.0,20100810 19:00
85.6,68.8,1.0,20100810 20:00
83.2,69.5,1.0,20100810 21:00
81.6,69.9,1.0,20100810 22:00
79.9,70.5,1.0,20100810 23:00
79.1,70.6,1.0,20100811 00:00
77.4,71.0,1.0,20100811 01:00
76.5,71.2,1.0,20100811 02:00
75.8,71.3,1.0,20100811 03:00
75.3,71.3,1.0,20100811 04:00
74.7,71.1,1.0,20100811 05:00
74.6,71.0,1.0,20100811 06:00
75.9,72.0,1.0,20100811 07:00
79.6,72.7,1.0,20100811 08:00
83.3,72.3,1.0,20100811 09:00
86.4,71.3,1.0,20100811 10:00
89.3,70.3,1.0,20100811 11:00
91.7,69.2,1.0,20100811 12:00
93.2,68.6,1.0,20100811 13:00
94.4,67.8,1.0,20100811 14:00
95.0,67.3,1.0,20100811 15:00
94.7,67.0,1.0,20100811 16:00
94.0,67.0,1.0,20100811 17:00
92.1,66.8,1.0,20100811 18:00
89.0,67.9,1.0,20100811 19:00
85.5,68.8,1.0,20100811 20:00
83.1,69.4,1.0,20100811 21:00
81.6,69.9,1.0,20100811 22:00
80.0,70.4,1.0,20100811 23:00
79.2,70.5,1.0,20100812 00:00
77.5,71.0,1.0,20100812 01:00
76.5,71.2,1.0,20100812 02:00
75.8,71.3,1.0,20100812 03:00
75.3,71.2,1.0,20100812 04:00
74.8,71.1,1.0,20100812 05:00
74.7,71.0,1.0,20100812 06:00
75.9,72.0,1.0,20100812 07:00
79.6,72.7,1.0,20100812 08:00
83.2,72.3,1.0,20100812 09:00
86.4,71.3,1.0,20100812 10:00
89.2,70.3,1.0,20100812 11:00
91.6,69.2,1.0,20100812 12:00
93.1,68.6,1.0,20100812 13:00
94.4,67.8,1.0,20100812 14:00
94.9,67.3,1.0,20100812 15:00
94.7,67.0,1.0,20100812 16:00
94.0,67.0,1.0,20100812 17:00
92.1,66.8,1.0,20100812 18:00
89.0,67.8,1.0,20100812 19:00
85.5,68.7,1.0,20100812 20:00
83.2,69.3,1.0,20100812 21:00
81.7,69.9,1.0,20100812 22:00
80.1,70.3,1.0,20100812 23:00
79.2,70.5,1.0,20100813 00:00
77.5,71.0,1.0,20100813 01:00
76.6,71.2,1.0,20100813 02:00
75.9,71.3,1.0,20100813 03:00
75.4,71.2,1.0,20100813 04:00
74.8,71.1,1.0,20100813 05:00
74.7,70.9,1.0,20100813 06:00
75.9,72.0,1.0,20100813 07:00
79.6,72.7,1.0,20100813 08:00
83.2,72.3,1.0,20100813 09:00
86.4,71.3,1.0,20100813 10:00
89.3,70.3,1.0,20100813 11:00
91.6,69.2,1.0,20100813 12:00
93.2,68.5,1.0,20100813 13:00
94.4,67.8,1.0,20100813 14:00
95.0,67.2,1.0,20100813 15:00
94.8,66.9,1.0,20100813 16:00
94.1,66.9,1.0,20100813 17:00
92.3,66.7,1.0,20100813 18:00
89.2,67.7,1.0,20100813 19:00
85.7,68.7,1.0,20100813 20:00
83.4,69.4,1.0,20100813 21:00
81.7,69.9,1.0,20100813 22:00
80.2,70.4,1.0,20100813 23:00
79.2,70.5,1.0,20100814 00:00
77.5,70.9,1.0,20100814 01:00
76.5,71.2,1.0,20100814 02:00
75.9,71.3,1.0,20100814 03:00
75.4,71.2,1.0,20100814 04:00
74.9,71.1,1.0,20100814 05:00
74.7,70.9,1.0,20100814 06:00
75.9,71.9,1.0,20100814 07:00
79.5,72.7,1.0,20100814 08:00
83.1,72.3,1.0,20100814 09:00
86.3,71.3,1.0,20100814 10:00
89.2,70.3,1.0,20100814 11:00
91.5,69.2,1.0,20100814 12:00
93.1,68.5,1.0,20100814 13:00
94.3,67.8,1.0,20100814 14:00
94.9,67.2,1.0,20100814 15:00
94.7,66.9,1.0,20100814 16:00
94.0,66.9,1.0,20100814 17:00
92.1,66.8,1.0,20100814 18:00
89.0,67.9,1.0,20100814 19:00
85.6,68.8,1.0,20100814 20:00
83.3,69.4,1.0,20100814 21:00
81.6,69.9,1.0,20100814 22:00
80.1,70.4,1.0,20100814 23:00
79.1,70.5,1.0,20100815 00:00
77.4,70.9,1.0,20100815 01:00
76.4,71.1,1.0,20100815 02:00
75.8,71.2,1.0,20100815 03:00
75.3,71.2,1.0,20100815 04:00
74.8,71.1,1.0,20100815 05:00
74.7,70.9,1.0,20100815 06:00
75.8,71.9,1.0,20100815 07:00
79.5,72.7,1.0,20100815 08:00
83.1,72.3,1.0,20100815 09:00
86.2,71.3,1.0,20100815 10:00
89.1,70.3,1.0,20100815 11:00
91.4,69.2,1.0,20100815 12:00
93.0,68.5,1.0,20100815 13:00
94.2,67.8,1.0,20100815 14:00
94.7,67.2,1.0,20100815 15:00
94.6,66.9,1.0,20100815 16:00
93.9,67.0,1.0,20100815 17:00
91.9,66.8,1.0,20100815 18:00
88.8,67.9,1.0,20100815 19:00
85.5,68.9,1.0,20100815 20:00
83.3,69.5,1.0,20100815 21:00
81.6,70.0,1.0,20100815 22:00
80.0,70.4,1.0,20100815 23:00
79.1,70.6,1.0,20100816 00:00
77.4,71.0,1.0,20100816 01:00
76.5,71.2,1.0,20100816 02:00
75.9,71.3,1.0,20100816 03:00
75.3,71.2,1.0,20100816 04:00
74.8,71.1,1.0,20100816 05:00
74.7,70.9,1.0,20100816 06:00
75.8,72.0,1.0,20100816 07:00
79.4,72.8,1.0,20100816 08:00
83.1,72.4,1.0,20100816 09:00
86.2,71.4,1.0,20100816 10:00
89.0,70.4,1.0,20100816 11:00
91.4,69.3,1.0,20100816 12:00
93.0,68.6,1.0,20100816 13:00
94.2,67.9,1.0,20100816 14:00
94.7,67.2,1.0,20100816 15:00
94.6,66.9,1.0,20100816 16:00
94.0,67.0,1.0,20100816 17:00
92.0,66.8,1.0,20100816 18:00
88.9,67.9,1.0,20100816 19:00
85.5,68.9,1.0,20100816 20:00
83.4,69.5,1.0,20100816 21:00
81.7,70.0,1.0,20100816 22:00
80.1,70.4,1.0,20100816 23:00
79.2,70.6,1.0,20100817 00:00
77.5,71.0,1.0,20100817 01:00
76.6,71.2,1.0,20100817 02:00
75.9,71.3,1.0,20100817 03:00
75.3,71.2,1.0,20100817 04:00
74.8,71.1,1.0,20100817 05:00
74.8,71.0,1.0,20100817 06:00
75.9,72.0,1.0,20100817 07:00
79.5,72.8,1.0,20100817 08:00
83.2,72.5,1.0,20100817 09:00
86.3,71.4,1.0,20100817 10:00
89.1,70.4,1.0,20100817 11:00
91.5,69.3,1.0,20100817 12:00
93.1,68.6,1.0,20100817 13:00
94.3,67.9,1.0,20100817 14:00
94.8,67.3,1.0,20100817 15:00
94.6,67.0,1.0,20100817 16:00
94.0,67.0,1.0,20100817 17:00
92.0,67.0,1.0,20100817 18:00
88.8,68.0,1.0,20100817 19:00
85.5,69.0,1.0,20100817 20:00
83.3,69.6,1.0,20100817 21:00
81.6,70.1,1.0,20100817 22:00
80.1,70.5,1.0,20100817 23:00
79.2,70.6,1.0,20100818 00:00
77.5,71.0,1.0,20100818 01:00
76.6,71.2,1.0,20100818 02:00
75.9,71.3,1.0,20100818 03:00
75.4,71.3,1.0,20100818 04:00
74.9,71.1,1.0,20100818 05:00
74.8,71.0,1.0,20100818 06:00
75.9,72.0,1.0,20100818 07:00
79.5,72.9,1.0,20100818 08:00
83.1,72.5,1.0,20100818 09:00
86.3,71.5,1.0,20100818 10:00
89.1,70.5,1.0,20100818 11:00
91.5,69.4,1.0,20100818 12:00
93.1,68.7,1.0,20100818 13:00
94.3,67.9,1.0,20100818 14:00
94.8,67.3,1.0,20100818 15:00
94.6,67.1,1.0,20100818 16:00
93.9,67.1,1.0,20100818 17:00
91.9,67.1,1.0,20100818 18:00
88.8,68.1,1.0,20100818 19:00
85.6,68.9,1.0,20100818 20:00
83.4,69.5,1.0,20100818 21:00
81.7,70.1,1.0,20100818 22:00
80.1,70.5,1.0,20100818 23:00
79.2,70.6,1.0,20100819 00:00
77.5,70.9,1.0,20100819 01:00
76.6,71.1,1.0,20100819 02:00
75.9,71.2,1.0,20100819 03:00
75.3,71.2,1.0,20100819 04:00
74.9,71.0,1.0,20100819 05:00
74.8,70.9,1.0,20100819 06:00
75.8,71.9,1.0,20100819 07:00
79.5,72.8,1.0,20100819 08:00
83.1,72.5,1.0,20100819 09:00
86.3,71.5,1.0,20100819 10:00
89.1,70.4,1.0,20100819 11:00
91.5,69.3,1.0,20100819 12:00
93.1,68.6,1.0,20100819 13:00
94.3,67.9,1.0,20100819 14:00
94.8,67.3,1.0,20100819 15:00
94.7,67.0,1.0,20100819 16:00
94.0,67.0,1.0,20100819 17:00
92.1,67.0,1.0,20100819 18:00
88.9,68.1,1.0,20100819 19:00
85.7,68.9,1.0,20100819 20:00
83.5,69.5,1.0,20100819 21:00
81.7,70.1,1.0,20100819 22:00
80.2,70.5,1.0,20100819 23:00
79.2,70.6,1.0,20100820 00:00
77.6,70.9,1.0,20100820 01:00
76.6,71.0,1.0,20100820 02:00
75.9,71.1,1.0,20100820 03:00
75.3,71.1,1.0,20100820 04:00
74.8,71.0,1.0,20100820 05:00
74.7,70.8,1.0,20100820 06:00
75.8,71.9,1.0,20100820 07:00
79.5,72.8,1.0,20100820 08:00
83.2,72.4,1.0,20100820 09:00
86.4,71.4,1.0,20100820 10:00
89.2,70.4,1.0,20100820 11:00
91.5,69.2,1.0,20100820 12:00
93.2,68.6,1.0,20100820 13:00
94.4,67.9,1.0,20100820 14:00
94.8,67.2,1.0,20100820 15:00
94.7,66.9,1.0,20100820 16:00
94.1,66.9,1.0,20100820 17:00
92.1,67.0,1.0,20100820 18:00
88.9,68.0,1.0,20100820 19:00
85.7,68.9,1.0,20100820 20:00
83.5,69.5,1.0,20100820 21:00
81.8,70.1,1.0,20100820 22:00
80.2,70.4,1.0,20100820 23:00
79.3,70.5,1.0,20100821 00:00
77.6,70.8,1.0,20100821 01:00
76.6,71.0,1.0,20100821 02:00
75.9,71.1,1.0,20100821 03:00
75.3,71.1,1.0,20100821 04:00
74.8,71.0,1.0,20100821 05:00
74.7,70.8,1.0,20100821 06:00
75.7,71.9,1.0,20100821 07:00
79.4,72.7,1.0,20100821 08:00
83.1,72.4,1.0,20100821 09:00
86.3,71.4,1.0,20100821 10:00
89.1,70.4,1.0,20100821 11:00
91.4,69.3,1.0,20100821 12:00
93.1,68.6,1.0,20100821 13:00
94.3,67.8,1.0,20100821 14:00
94.7,67.3,1.0,20100821 15:00
94.6,67.0,1.0,20100821 16:00
94.0,67.0,1.0,20100821 17:00
92.0,67.0,1.0,20100821 18:00
88.7,68.1,1.0,20100821 19:00
85.5,68.9,1.0,20100821 20:00
83.4,69.5,1.0,20100821 21:00
81.7,70.1,1.0,20100821 22:00
80.1,70.4,1.0,20100821 23:00
79.2,70.4,1.0,20100822 00:00
77.5,70.8,1.0,20100822 01:00
76.5,70.9,1.0,20100822 02:00
75.8,71.0,1.0,20100822 03:00
75.2,71.0,1.0,20100822 04:00
74.8,70.9,1.0,20100822 05:00
74.7,70.8,1.0,20100822 06:00
75.6,71.7,1.0,20100822 07:00
79.4,72.6,1.0,20100822 08:00
83.0,72.3,1.0,20100822 09:00
86.3,71.3,1.0,20100822 10:00
89.0,70.3,1.0,20100822 11:00
91.4,69.2,1.0,20100822 12:00
93.0,68.5,1.0,20100822 13:00
94.2,67.8,1.0,20100822 14:00
94.6,67.2,1.0,20100822 15:00
94.6,66.9,1.0,20100822 16:00
93.8,66.9,1.0,20100822 17:00
91.7,66.9,1.0,20100822 18:00
88.5,67.9,1.0,20100822 19:00
85.4,68.7,1.0,20100822 20:00
83.3,69.3,1.0,20100822 21:00
81.6,70.0,1.0,20100822 22:00
80.0,70.2,1.0,20100822 23:00
79.1,70.3,1.0,20100823 00:00
77.4,70.6,1.0,20100823 01:00
76.5,70.7,1.0,20100823 02:00
75.7,70.8,1.0,20100823 03:00
75.1,70.8,1.0,20100823 04:00
74.6,70.7,1.0,20100823 05:00
74.5,70.6,1.0,20100823 06:00
75.5,71.5,1.0,20100823 07:00
79.2,72.5,1.0,20100823 08:00
82.9,72.1,1.0,20100823 09:00
86.2,71.2,1.0,20100823 10:00
88.9,70.1,1.0,20100823 11:00
91.3,69.0,1.0,20100823 12:00
92.8,68.4,1.0,20100823 13:00
94.0,67.6,1.0,20100823 14:00
94.5,67.1,1.0,20100823 15:00
94.5,66.8,1.0,20100823 16:00
93.7,66.8,1.0,20100823 17:00
91.6,66.8,1.0,20100823 18:00
88.3,67.8,1.0,20100823 19:00
85.2,68.6,1.0,20100823 20:00
83.1,69.2,1.0,20100823 21:00
81.4,69.9,1.0,20100823 22:00
79.9,70.1,1.0,20100823 23:00
78.9,70.1,1.0,20100824 00:00
77.3,70.5,1.0,20100824 01:00
76.4,70.6,1.0,20100824 02:00
75.7,70.7,1.0,20100824 03:00
75.0,70.7,1.0,20100824 04:00
74.5,70.6,1.0,20100824 05:00
74.4,70.5,1.0,20100824 06:00
75.4,71.4,1.0,20100824 07:00
79.2,72.4,1.0,20100824 08:00
82.9,72.0,1.0,20100824 09:00
86.2,71.1,1.0,20100824 10:00
88.8,70.2,1.0,20100824 11:00
91.1,69.0,1.0,20100824 12:00
92.7,68.4,1.0,20100824 13:00
93.9,67.6,1.0,20100824 14:00
94.3,67.1,1.0,20100824 15:00
94.3,66.8,1.0,20100824 16:00
93.5,66.8,1.0,20100824 17:00
91.5,66.8,1.0,20100824 18:00
88.2,67.9,1.0,20100824 19:00
85.1,68.6,1.0,20100824 20:00
83.0,69.2,1.0,20100824 21:00
81.3,69.9,1.0,20100824 22:00
79.7,70.1,1.0,20100824 23:00
78.9,70.1,1.0,20100825 00:00
77.3,70.5,1.0,20100825 01:00
76.4,70.5,1.0,20100825 02:00
75.6,70.6,1.0,20100825 03:00
74.9,70.6,1.0,20100825 04:00
74.5,70.5,1.0,20100825 05:00
74.3,70.4,1.0,20100825 06:00
75.3,71.3,1.0,20100825 07:00
79.1,72.2,1.0,20100825 08:00
82.7,71.9,1.0,20100825 09:00
86.0,71.1,1.0,20100825 10:00
88.7,70.1,1.0,20100825 11:00
91.0,69.0,1.0,20100825 12:00
92.6,68.4,1.0,20100825 13:00
93.8,67.6,1.0,20100825 14:00
94.1,67.1,1.0,20100825 15:00
94.0,66.8,1.0,20100825 16:00
93.2,66.8,1.0,20100825 17:00
91.2,66.8,1.0,20100825 18:00
87.9,67.8,1.0,20100825 19:00
84.9,68.5,1.0,20100825 20:00
82.7,69.2,1.0,20100825 21:00
81.0,69.8,1.0,20100825 22:00
79.6,70.0,1.0,20100825 23:00
78.8,70.0,1.0,20100826 00:00
77.2,70.3,1.0,20100826 01:00
76.2,70.4,1.0,20100826 02:00
75.5,70.5,1.0,20100826 03:00
74.8,70.4,1.0,20100826 04:00
74.4,70.4,1.0,20100826 05:00
74.2,70.3,1.0,20100826 06:00
75.2,71.2,1.0,20100826 07:00
79.0,72.1,1.0,20100826 08:00
82.6,71.8,1.0,20100826 09:00
85.9,71.0,1.0,20100826 10:00
88.6,70.1,1.0,20100826 11:00
90.9,68.9,1.0,20100826 12:00
92.4,68.3,1.0,20100826 13:00
93.6,67.6,1.0,20100826 14:00
94.0,67.1,1.0,20100826 15:00
93.9,66.7,1.0,20100826 16:00
93.0,66.8,1.0,20100826 17:00
91.0,66.8,1.0,20100826 18:00
87.8,67.8,1.0,20100826 19:00
84.7,68.5,1.0,20100826 20:00
82.6,69.1,1.0,20100826 21:00
81.0,69.8,1.0,20100826 22:00
79.4,69.9,1.0,20100826 23:00
78.6,70.0,1.0,20100827 00:00
77.0,70.3,1.0,20100827 01:00
76.2,70.3,1.0,20100827 02:00
75.4,70.4,1.0,20100827 03:00
74.7,70.3,1.0,20100827 04:00
74.2,70.3,1.0,20100827 05:00
74.1,70.1,1.0,20100827 06:00
75.0,71.0,1.0,20100827 07:00
78.9,72.0,1.0,20100827 08:00
82.6,71.7,1.0,20100827 09:00
85.8,71.0,1.0,20100827 10:00
88.6,70.0,1.0,20100827 11:00
90.8,68.8,1.0,20100827 12:00
92.3,68.3,1.0,20100827 13:00
93.3,67.6,1.0,20100827 14:00
93.7,67.1,1.0,20100827 15:00
93.6,66.7,1.0,20100827 16:00
92.7,66.8,1.0,20100827 17:00
90.7,66.8,1.0,20100827 18:00
87.5,67.8,1.0,20100827 19:00
84.4,68.5,1.0,20100827 20:00
82.2,69.1,1.0,20100827 21:00
80.7,69.7,1.0,20100827 22:00
79.2,69.9,1.0,20100827 23:00
78.4,69.9,1.0,20100828 00:00
76.9,70.2,1.0,20100828 01:00
76.0,70.2,1.0,20100828 02:00
75.3,70.2,1.0,20100828 03:00
74.6,70.2,1.0,20100828 04:00
74.1,70.1,1.0,20100828 05:00
74.0,70.0,1.0,20100828 06:00
74.9,70.8,1.0,20100828 07:00
78.7,71.7,1.0,20100828 08:00
82.4,71.5,1.0,20100828 09:00
85.7,70.8,1.0,20100828 10:00
88.4,69.9,1.0,20100828 11:00
90.6,68.8,1.0,20100828 12:00
92.1,68.2,1.0,20100828 13:00
93.1,67.5,1.0,20100828 14:00
93.5,67.0,1.0,20100828 15:00
93.3,66.7,1.0,20100828 16:00
92.3,66.7,1.0,20100828 17:00
90.3,66.8,1.0,20100828 18:00
87.1,67.7,1.0,20100828 19:00
84.1,68.4,1.0,20100828 20:00
81.9,69.0,1.0,20100828 21:00
80.4,69.6,1.0,20100828 22:00
78.9,69.8,1.0,20100828 23:00
78.2,69.8,1.0,20100829 00:00
76.7,70.1,1.0,20100829 01:00
75.9,70.1,1.0,20100829 02:00
75.1,70.1,1.0,20100829 03:00
74.5,70.1,1.0,20100829 04:00
74.0,69.9,1.0,20100829 05:00
73.8,69.8,1.0,20100829 06:00
74.7,70.7,1.0,20100829 07:00
78.5,71.6,1.0,20100829 08:00
82.2,71.4,1.0,20100829 09:00
85.5,70.7,1.0,20100829 10:00
88.2,69.8,1.0,20100829 11:00
90.4,68.7,1.0,20100829 12:00
91.9,68.1,1.0,20100829 13:00
92.9,67.4,1.0,20100829 14:00
93.3,67.0,1.0,20100829 15:00
93.2,66.6,1.0,20100829 16:00
92.2,66.6,1.0,20100829 17:00
90.1,66.6,1.0,20100829 18:00
86.9,67.5,1.0,20100829 19:00
83.9,68.2,1.0,20100829 20:00
81.7,68.8,1.0,20100829 21:00
80.1,69.3,1.0,20100829 22:00
78.7,69.6,1.0,20100829 23:00
78.0,69.6,1.0,20100830 00:00
76.5,69.8,1.0,20100830 01:00
75.7,69.9,1.0,20100830 02:00
74.9,69.8,1.0,20100830 03:00
74.3,69.8,1.0,20100830 04:00
73.7,69.7,1.0,20100830 05:00
73.7,69.6,1.0,20100830 06:00
74.5,70.4,1.0,20100830 07:00
78.3,71.3,1.0,20100830 08:00
82.1,71.2,1.0,20100830 09:00
85.4,70.6,1.0,20100830 10:00
88.1,69.7,1.0,20100830 11:00
90.4,68.5,1.0,20100830 12:00
91.8,68.0,1.0,20100830 13:00
92.8,67.3,1.0,20100830 14:00
93.3,66.8,1.0,20100830 15:00
93.1,66.4,1.0,20100830 16:00
92.1,66.4,1.0,20100830 17:00
90.0,66.4,1.0,20100830 18:00
86.8,67.3,1.0,20100830 19:00
83.7,67.9,1.0,20100830 20:00
81.5,68.5,1.0,20100830 21:00
79.9,69.1,1.0,20100830 22:00
78.4,69.3,1.0,20100830 23:00
77.8,69.3,1.0,20100831 00:00
76.3,69.6,1.0,20100831 01:00
75.5,69.6,1.0,20100831 02:00
74.7,69.6,1.0,20100831 03:00
74.1,69.6,1.0,20100831 04:00
73.5,69.4,1.0,20100831 05:00
73.4,69.3,1.0,20100831 06:00
74.3,70.1,1.0,20100831 07:00
78.1,71.1,1.0,20100831 08:00
81.9,71.0,1.0,20100831 09:00
85.2,70.4,1.0,20100831 10:00
87.9,69.5,1.0,20100831 11:00
90.1,68.5,1.0,20100831 12:00
91.6,67.9,1.0,20100831 13:00
92.6,67.2,1.0,20100831 14:00
93.1,66.7,1.0,20100831 15:00
93.0,66.2,1.0,20100831 16:00
91.9,66.3,1.0,20100831 17:00
89.8,66.3,1.0,20100831 18:00
86.6,67.2,1.0,20100831 19:00
83.4,67.8,1.0,20100831 20:00
81.2,68.4,1.0,20100831 21:00
79.7,68.9,1.0,20100831 22:00
78.2,69.2,1.0,20100831 23:00
77.6,69.2,1.0,20100901 00:00
76.1,69.4,1.0,20100901 01:00
75.3,69.5,1.0,20100901 02:00
74.5,69.4,1.0,20100901 03:00
73.9,69.3,1.0,20100901 04:00
73.3,69.2,1.0,20100901 05:00
73.3,69.1,1.0,20100901 06:00
74.0,69.8,1.0,20100901 07:00
77.8,70.8,1.0,20100901 08:00
81.6,70.8,1.0,20100901 09:00
84.9,70.3,1.0,20100901 10:00
87.6,69.4,1.0,20100901 11:00
89.8,68.4,1.0,20100901 12:00
91.3,67.8,1.0,20100901 13:00
92.3,67.1,1.0,20100901 14:00
92.7,66.7,1.0,20100901 15:00
92.6,66.2,1.0,20100901 16:00
91.7,66.2,1.0,20100901 17:00
89.7,66.2,1.0,20100901 18:00
86.4,67.1,1.0,20100901 19:00
83.3,67.7,1.0,20100901 20:00
81.0,68.3,1.0,20100901 21:00
