
   Detailed Statistics  
    Departures 
  
  Airport: Austin-Round Rock, TX - Austin-Bergstrom International (AUS)
  Airline: Southwest Airlines (WN)
  Month(s): July
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  WN,07/23/2015,0103,N8307K,MDW,06:30,06:34,0165 ,0150,4,06:46,0012,0000,0000,0000,0000,0000,
  WN,07/23/2015,0144,N8669B,SAN,20:55,20:51,0170 ,0162,-4,21:01,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,0178,N367SW,ELP,20:30,20:31,0090 ,0083,1,20:40,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,0232,N387SW,ATL,05:45,05:43,0135 ,0142,-2,05:53,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,0238,N624SW,DAL,12:30,12:34,0055 ,0057,4,12:44,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,0285,N527SW,DAL,09:25,09:25,0055 ,0053,0,09:37,0012,0000,0000,0000,0000,0000,
  WN,07/23/2015,0311,N765SW,MDW,15:05,15:15,0150 ,0140,10,15:23,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,0329,N527SW,HOU,16:00,16:00,0050 ,0046,0,16:12,0012,0000,0000,0000,0000,0000,
  WN,07/23/2015,0341,N276WN,OAK,18:00,18:09,0225 ,0220,9,18:23,0014,0000,0000,0000,0000,0000,
  WN,07/23/2015,0356,N649SW,PHX,20:10,20:25,0140 ,0129,15,20:33,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,0359,N499WN,EWR,06:45,06:45,0225 ,0208,0,06:55,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,0419,N732SW,MDW,18:15,18:30,0155 ,0161,15,18:39,0009,0014,0000,0006,0000,0001,
  WN,07/23/2015,0454,N524SW,HOU,11:30,11:26,0050 ,0050,-4,11:38,0012,0000,0000,0000,0000,0000,
  WN,07/23/2015,0554,N297WN,DEN,20:25,20:21,0135 ,0124,-4,20:30,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,0556,N8634A,BWI,06:00,05:59,0200 ,0193,-1,06:23,0024,0000,0000,0000,0000,0000,
  WN,07/23/2015,0604,N8631A,DEN,14:50,15:03,0130 ,0114,13,15:11,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,0622,N444WN,MSY,07:20,07:20,0085 ,0075,0,07:28,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,0626,N435WN,HOU,05:35,05:32,0045 ,0045,-3,05:40,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,0657,N424WN,DAL,17:25,17:29,0055 ,0051,4,17:38,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,0658,N243WN,DEN,10:45,10:42,0130 ,0117,-3,10:53,0011,0000,0000,0000,0000,0000,
  WN,07/23/2015,0664,N491WN,SJC,06:35,06:34,0220 ,0207,-1,06:48,0014,0000,0000,0000,0000,0000,
  WN,07/23/2015,0686,N8302F,MCO,17:25,17:25,0155 ,0162,0,17:34,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,0709,N710SW,FLL,11:10,12:31,0165 ,0157,81,12:39,0008,0000,0000,0000,0000,0073,
  WN,07/23/2015,0771,N7715E,HOU,18:40,18:55,0050 ,0074,15,19:10,0015,0000,0000,0024,0000,0015,
  WN,07/23/2015,0801,N374SW,DAL,15:35,15:55,0060 ,0051,20,16:04,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,0829,N646SW,BWI,17:10,17:52,0205 ,0195,42,18:00,0008,0009,0000,0000,0000,0023,
  WN,07/23/2015,0836,N8652B,BNA,13:30,13:26,0120 ,0118,-4,13:35,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,0857,N639SW,DAL,10:30,10:50,0055 ,0065,20,11:00,0010,0002,0000,0010,0000,0018,
  WN,07/23/2015,0862,N8624J,SJC,18:35,18:40,0215 ,0197,5,18:50,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,0891,N522SW,LBB,16:20,16:19,0070 ,0063,-1,16:29,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,0893,N719SW,LAS,05:35,05:36,0165 ,0150,1,05:45,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,1017,N228WN,DAL,06:30,06:28,0060 ,0053,-2,06:37,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,1030,N8309C,PHX,12:25,12:20,0140 ,0132,-5,12:35,0015,0000,0000,0000,0000,0000,
  WN,07/23/2015,1249,N429WN,LAX,05:30,05:28,0185 ,0172,-2,05:38,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,1255,N639SW,BNA,05:10,05:16,0120 ,0124,6,05:27,0011,0000,0000,0000,0000,0000,
  WN,07/23/2015,1403,N8624J,LAS,11:25,11:24,0165 ,0153,-1,11:37,0013,0000,0000,0000,0000,0000,
  WN,07/23/2015,1694,N750SA,PHX,07:00,06:59,0140 ,0128,-1,07:10,0011,0000,0000,0000,0000,0000,
  WN,07/23/2015,1901,N358SW,MCO,10:25,10:24,0155 ,0151,-1,10:31,0007,0000,0000,0000,0000,0000,
  WN,07/23/2015,2263,N755SA,DAL,18:40,18:38,0055 ,0054,-2,18:47,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,2284,N786SW,FLL,16:45,16:43,0165 ,0172,-2,16:53,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,2495,N904WN,SNA,07:35,07:31,0180 ,0164,-4,07:39,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,2876,N730SW,STL,13:25,13:31,0120 ,0111,6,13:40,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,2950,N798SW,DAL,14:05,14:04,0055 ,0049,-1,14:12,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,3047,N8601C,LAS,20:20,20:19,0165 ,0150,-1,20:27,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,3054,N730SW,PDX,18:45,19:06,0245 ,0228,21,19:16,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,3304,N775SW,ATL,18:10,18:31,0135 ,0129,21,18:38,0007,0015,0000,0000,0000,0000,
  WN,07/23/2015,3307,N514SW,HRL,09:15,09:29,0060 ,0058,14,09:39,0010,0000,0000,0000,0000,0000,
  WN,07/23/2015,3933,N452WN,ELP,10:40,10:40,0090 ,0080,0,10:48,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,3937,N7714B,DAL,08:10,08:10,0060 ,0066,0,08:19,0009,0000,0000,0000,0000,0000,
  WN,07/23/2015,4195,N523SW,ELP,14:25,14:22,0090 ,0081,-3,14:30,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,4551,N738CB,DEN,08:30,08:37,0125 ,0124,7,08:51,0014,0000,0000,0000,0000,0000,
  WN,07/23/2015,4621,N736SA,SAN,11:35,11:41,0175 ,0157,6,11:49,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,4630,N624SW,DEN,05:50,07:20,0130 ,0125,90,07:34,0014,0085,0000,0000,0000,0000,
  WN,07/23/2015,4819,N552WN,PHX,17:25,17:26,0150 ,0128,1,17:37,0011,0000,0000,0000,0000,0000,
  WN,07/23/2015,4913,N626SW,TPA,11:35,11:45,0140 ,0144,10,11:53,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,4924,N447WN,LAX,16:00,16:10,0185 ,0173,10,16:18,0008,0000,0000,0000,0000,0000,
  WN,07/23/2015,4927,N8669B,DCA,12:40,12:38,0195 ,0197,-2,12:50,0012,0000,0000,0000,0000,0000,
  WN,07/23/2015,5888,N624SW,DAL,20:00,20:32,0055 ,0053,32,20:41,0009,0006,0000,0000,0000,0024,
  WN,07/24/2015,0103,N8315C,MDW,06:30,06:30,0165 ,0150,0,06:42,0012,0000,0000,0000,0000,0000,
  WN,07/24/2015,0144,N8659D,SAN,20:55,20:52,0170 ,0157,-3,21:01,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,0178,N646SW,ELP,20:30,20:28,0090 ,0077,-2,20:35,0007,0000,0000,0000,0000,0000,
  WN,07/24/2015,0232,N407WN,ATL,05:45,05:50,0135 ,0133,5,05:57,0007,0000,0000,0000,0000,0000,
  WN,07/24/2015,0238,N279WN,DAL,12:30,13:21,0055 ,0049,51,13:29,0008,0045,0000,0000,0000,0000,
  WN,07/24/2015,0285,N524SW,DAL,09:25,09:37,0055 ,0049,12,09:44,0007,0000,0000,0000,0000,0000,
  WN,07/24/2015,0311,N465WN,MDW,15:05,15:21,0150 ,0147,16,15:28,0007,0000,0000,0000,0000,0000,
  WN,07/24/2015,0329,N524SW,HOU,16:00,16:24,0050 ,0046,24,16:35,0011,0000,0000,0000,0000,0020,
  WN,07/24/2015,0341,N754SW,OAK,18:00,17:56,0225 ,0211,-4,18:06,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,0356,N728SW,PHX,20:10,20:12,0140 ,0132,2,20:20,0008,0000,0000,0000,0000,0000,
  WN,07/24/2015,0359,N419WN,EWR,06:45,06:45,0225 ,0207,0,07:01,0016,0000,0000,0000,0000,0000,
  WN,07/24/2015,0419,N415WN,MDW,18:15,18:36,0155 ,0176,21,18:46,0010,0021,0000,0021,0000,0000,
  WN,07/24/2015,0454,N527SW,HOU,11:30,11:32,0050 ,0046,2,11:41,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,0554,N7820L,DEN,20:25,20:23,0135 ,0126,-2,20:34,0011,0000,0000,0000,0000,0000,
  WN,07/24/2015,0556,N8312C,BWI,06:00,06:34,0200 ,0182,34,06:45,0011,0016,0000,0000,0000,0000,
  WN,07/24/2015,0604,N8653A,DEN,14:50,14:51,0130 ,0119,1,15:00,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,0622,N405WN,MSY,07:20,07:25,0085 ,0074,5,07:32,0007,0000,0000,0000,0000,0000,
  WN,07/24/2015,0626,N489WN,HOU,05:35,06:02,0045 ,0046,27,06:14,0012,0027,0000,0001,0000,0000,
  WN,07/24/2015,0657,N212WN,DAL,17:25,17:34,0055 ,0056,9,17:43,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,0658,N458WN,DEN,10:45,10:42,0130 ,0113,-3,10:52,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,0664,N260WN,SJC,06:35,06:50,0220 ,0202,15,06:59,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,0686,N8308K,MCO,17:25,17:24,0155 ,0154,-1,17:33,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,0709,N652SW,FLL,11:10,11:16,0165 ,0175,6,11:26,0010,0003,0000,0010,0000,0003,
  WN,07/24/2015,0771,N359SW,HOU,18:40,19:23,0050 ,0046,43,19:34,0011,0000,0000,0000,0000,0039,
  WN,07/24/2015,0801,N366SW,DAL,15:35,16:19,0060 ,0051,44,16:27,0008,0033,0000,0000,0000,0002,
  WN,07/24/2015,0829,N391SW,BWI,17:10,17:33,0205 ,0194,23,17:41,0008,0000,0000,0000,0000,0000,
  WN,07/24/2015,0836,N8641B,BNA,13:30,13:30,0120 ,0116,0,13:40,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,0857,N629SW,DAL,10:30,11:30,0055 ,0053,60,11:38,0008,0010,0000,0000,0000,0048,
  WN,07/24/2015,0862,N8314L,SJC,18:35,18:32,0215 ,0212,-3,18:42,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,0891,N431WN,LBB,16:20,16:51,0070 ,0061,31,17:02,0011,0018,0000,0000,0000,0004,
  WN,07/24/2015,0893,N457WN,LAS,05:35,05:33,0165 ,0145,-2,05:41,0008,0000,0000,0000,0000,0000,
  WN,07/24/2015,1017,N511SW,DAL,06:30,06:46,0060 ,0054,16,06:56,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,1030,N8610A,PHX,12:25,12:28,0140 ,0128,3,12:40,0012,0000,0000,0000,0000,0000,
  WN,07/24/2015,1249,N569WN,LAX,05:30,05:28,0185 ,0172,-2,05:37,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,1255,N620SW,BNA,05:10,10:34,0120 ,0118,324,10:45,0011,0322,0000,0000,0000,0000,
  WN,07/24/2015,1403,N8314L,LAS,11:25,11:24,0165 ,0156,-1,11:36,0012,0000,0000,0000,0000,0000,
  WN,07/24/2015,1472,N231WN,DAL,21:55,21:48,0055 ,0050,-7,21:56,0008,0000,0000,0000,0000,0000,
  WN,07/24/2015,1694,N475WN,PHX,07:00,07:10,0140 ,0137,10,07:19,0009,0000,0000,0000,0000,0000,
  WN,07/24/2015,1901,N266WN,MCO,10:25,10:48,0155 ,0156,23,10:56,0008,0010,0000,0001,0000,0013,
  WN,07/24/2015,2263,N904WN,DAL,18:40,21:18,0055 ,0055,158,21:27,0009,0158,0000,0000,0000,0000,
  WN,07/24/2015,2284,N778SW,FLL,16:45,18:11,0165 ,0163,86,18:20,0009,0001,0000,0000,0000,0083,
  WN,07/24/2015,2495,N904WN,SNA,07:35,07:44,0180 ,0164,9,07:52,0008,0000,0000,0000,0000,0000,
  WN,07/24/2015,2876,N223WN,STL,13:25,14:08,0120 ,0117,43,14:19,0011,0040,0000,0000,0000,0000,
  WN,07/24/2015,2950,N395SW,DAL,14:05,14:07,0055 ,0047,2,14:13,0006,0000,0000,0000,0000,0000,
  WN,07/24/2015,3047,N8325D,LAS,20:20,20:15,0165 ,0151,-5,20:25,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,3054,N223WN,PDX,18:45,19:11,0245 ,0228,26,19:22,0011,0000,0000,0000,0000,0000,
  WN,07/24/2015,3304,N412WN,ATL,18:10,18:17,0135 ,0127,7,18:24,0007,0000,0000,0000,0000,0000,
  WN,07/24/2015,3307,N640SW,HRL,09:15,09:13,0060 ,0062,-2,09:27,0014,0000,0000,0000,0000,0000,
  WN,07/24/2015,3933,N277WN,ELP,10:40,12:05,0090 ,0082,85,12:16,0011,0077,0000,0000,0000,0000,
  WN,07/24/2015,3937,N711HK,DAL,08:10,08:07,0060 ,0049,-3,08:13,0006,0000,0000,0000,0000,0000,
  WN,07/24/2015,4195,N367SW,ELP,14:25,14:26,0090 ,0082,1,14:37,0011,0000,0000,0000,0000,0000,
  WN,07/24/2015,4551,N609SW,DEN,08:30,08:31,0125 ,0122,1,08:44,0013,0000,0000,0000,0000,0000,
  WN,07/24/2015,4621,N600WN,SAN,11:35,12:16,0175 ,0165,41,12:26,0010,0004,0000,0000,0000,0027,
  WN,07/24/2015,4630,N652SW,DEN,05:50,05:49,0130 ,0120,-1,05:59,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,4819,N7724A,PHX,17:25,17:25,0150 ,0126,0,17:35,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,4913,N741SA,TPA,11:35,13:11,0140 ,0162,96,13:36,0025,0076,0000,0022,0000,0020,
  WN,07/24/2015,4924,N931WN,LAX,16:00,16:09,0185 ,0173,9,16:20,0011,0000,0000,0000,0000,0000,
  WN,07/24/2015,4927,N8659D,DCA,12:40,12:37,0195 ,0185,-3,12:47,0010,0000,0000,0000,0000,0000,
  WN,07/24/2015,5888,N511SW,DAL,20:00,19:55,0055 ,0055,-5,20:04,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,0704,N620SW,MCO,16:25,17:42,0155 ,0156,77,17:53,0011,0000,0000,0078,0000,0000,
  WN,07/25/2015,1060,N261WN,PHX,15:00,16:47,0135 ,0126,107,16:57,0010,0098,0000,0000,0000,0000,
  WN,07/25/2015,1133,N528SW,DAL,07:35,07:35,0060 ,0056,0,07:45,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,1192,N684WN,TPA,14:15,14:15,0140 ,0154,0,14:28,0013,0000,0000,0000,0000,0000,
  WN,07/25/2015,1195,N8639B,MCO,07:10,07:12,0155 ,0152,2,07:21,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,1201,N261WN,BNA,06:40,06:40,0120 ,0111,0,06:47,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,1211,N921WN,EWR,06:45,06:46,0225 ,0210,1,06:55,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,1216,N463WN,HOU,07:40,07:44,0050 ,0042,4,07:51,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,1219,N7714B,MDW,05:35,05:33,0155 ,0149,-2,05:43,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,1220,N7714B,MSY,11:45,11:46,0085 ,0076,1,11:55,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,1240,N902WN,PHX,19:10,19:08,0140 ,0129,-2,19:19,0011,0000,0000,0000,0000,0000,
  WN,07/25/2015,1258,N719SW,DAL,19:00,19:25,0055 ,0060,25,19:34,0009,0000,0000,0007,0000,0023,
  WN,07/25/2015,1338,N950WN,SNA,07:30,07:32,0180 ,0167,2,07:44,0012,0000,0000,0000,0000,0000,
  WN,07/25/2015,1366,N365SW,DEN,06:15,06:13,0130 ,0124,-2,06:24,0011,0000,0000,0000,0000,0000,
  WN,07/25/2015,1693,N8301J,LAX,07:25,07:27,0185 ,0172,2,07:38,0011,0000,0000,0000,0000,0000,
  WN,07/25/2015,1739,N938WN,PHX,09:35,09:34,0140 ,0128,-1,09:42,0008,0000,0000,0000,0000,0000,
  WN,07/25/2015,1837,N484WN,MCO,19:50,20:33,0160 ,0147,43,20:40,0007,0000,0000,0025,0000,0005,
  WN,07/25/2015,1849,N224WN,DAL,14:05,14:08,0055 ,0047,3,14:15,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,1928,N291WN,DCA,13:05,13:04,0195 ,0177,-1,13:13,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,1929,N291WN,DAL,20:45,20:46,0055 ,0055,1,20:57,0011,0000,0000,0000,0000,0000,
  WN,07/25/2015,1937,N400WN,FLL,11:05,11:04,0165 ,0175,-1,11:12,0008,0000,0000,0000,0000,0000,
  WN,07/25/2015,1962,N374SW,ATL,17:30,17:36,0135 ,0127,6,17:43,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,1979,N8303R,DEN,18:35,18:36,0130 ,0117,1,18:46,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,2023,N352SW,LAS,10:35,10:36,0170 ,0149,1,10:45,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,2196,N601WN,LAS,16:00,15:57,0170 ,0156,-3,16:08,0011,0000,0000,0000,0000,0000,
  WN,07/25/2015,2248,N528SW,ELP,14:00,14:01,0090 ,0081,1,14:11,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,2294,N660SW,DAL,09:45,09:41,0055 ,0055,-4,09:49,0008,0000,0000,0000,0000,0000,
  WN,07/25/2015,2295,N660SW,HOU,14:55,14:53,0050 ,0046,-2,15:06,0013,0000,0000,0000,0000,0000,
  WN,07/25/2015,2449,N771SA,BNA,16:25,16:19,0120 ,0111,-6,16:26,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,2458,N7706A,LAX,17:25,17:28,0185 ,0169,3,17:37,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,2474,N7741C,HOU,12:40,12:37,0050 ,0045,-3,12:44,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,2743,N621SW,BWI,05:30,05:29,0195 ,0190,-1,05:44,0015,0000,0000,0000,0000,0000,
  WN,07/25/2015,2936,N644SW,LBB,13:55,13:53,0070 ,0064,-2,14:03,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,3269,N407WN,STL,13:40,13:46,0120 ,0115,6,13:57,0011,0000,0000,0000,0000,0000,
  WN,07/25/2015,3347,N267WN,LAS,18:45,18:44,0165 ,0157,-1,18:52,0008,0000,0000,0000,0000,0000,
  WN,07/25/2015,3898,N8656B,SAN,11:15,11:26,0170 ,0160,11,11:36,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,4280,N407WN,PDX,18:40,18:40,0245 ,0232,0,18:50,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,4357,N797MX,MDW,17:45,17:43,0155 ,0152,-2,17:57,0014,0000,0000,0000,0000,0000,
  WN,07/25/2015,4359,N719SW,DEN,13:35,14:15,0135 ,0114,40,14:25,0010,0004,0000,0000,0000,0015,
  WN,07/25/2015,4425,N452WN,OAK,14:45,14:57,0225 ,0213,12,15:09,0012,0000,0000,0000,0000,0000,
  WN,07/25/2015,4436,N458WN,SAN,21:20,21:15,0170 ,0158,-5,21:25,0010,0000,0000,0000,0000,0000,
  WN,07/25/2015,4463,N707SA,BWI,16:10,16:16,0205 ,0186,6,16:24,0008,0000,0000,0000,0000,0000,
  WN,07/25/2015,4496,N624SW,ATL,06:50,06:48,0135 ,0156,-2,06:59,0011,0000,0000,0019,0000,0000,
  WN,07/25/2015,4517,N511SW,HRL,10:45,10:42,0060 ,0057,-3,10:51,0009,0000,0000,0000,0000,0000,
  WN,07/25/2015,4548,N452WN,ELP,10:40,10:36,0090 ,0079,-4,10:43,0007,0000,0000,0000,0000,0000,
  WN,07/25/2015,4579,N701GS,SJC,13:10,13:08,0215 ,0204,-2,13:16,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,0144,N8667D,SAN,20:55,20:50,0170 ,0157,-5,21:00,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,0178,N604SW,ELP,20:30,20:34,0090 ,0082,4,20:43,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,0238,N443WN,DAL,12:30,12:34,0055 ,0054,4,12:43,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,0285,N521SW,DAL,09:25,09:23,0055 ,0057,-2,09:33,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,0311,N275WN,MDW,15:05,15:17,0150 ,0142,12,15:26,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,0329,N521SW,HOU,16:00,15:57,0050 ,0044,-3,16:04,0007,0000,0000,0000,0000,0000,
  WN,07/26/2015,0341,N930WN,OAK,18:00,18:10,0225 ,0211,10,18:19,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,0356,N639SW,PHX,20:10,20:37,0140 ,0129,27,20:46,0009,0000,0000,0000,0000,0016,
  WN,07/26/2015,0359,N7711N,EWR,06:45,06:42,0225 ,0207,-3,06:51,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,0419,N7728D,MDW,18:15,18:25,0155 ,0142,10,18:31,0006,0000,0000,0000,0000,0000,
  WN,07/26/2015,0454,N514SW,HOU,11:30,11:31,0050 ,0043,1,11:38,0007,0000,0000,0000,0000,0000,
  WN,07/26/2015,0554,N286WN,DEN,20:25,20:23,0135 ,0152,-2,20:41,0018,0000,0000,0015,0000,0000,
  WN,07/26/2015,0556,N8617E,BWI,06:00,06:00,0200 ,0189,0,06:11,0011,0000,0000,0000,0000,0000,
  WN,07/26/2015,0604,N8670A,DEN,14:50,14:52,0130 ,0127,2,15:00,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,0658,N402WN,DEN,10:45,11:50,0130 ,0111,65,11:58,0008,0000,0000,0000,0000,0046,
  WN,07/26/2015,0686,N8662F,MCO,17:25,17:37,0155 ,0155,12,17:45,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,0709,N385SW,FLL,11:10,11:10,0165 ,0170,0,11:18,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,0801,N795SW,DAL,15:35,15:35,0060 ,0056,0,15:48,0013,0000,0000,0000,0000,0000,
  WN,07/26/2015,0829,N600WN,BWI,17:10,17:43,0205 ,0215,33,17:53,0010,0001,0000,0010,0000,0032,
  WN,07/26/2015,0836,N8658A,BNA,13:30,13:32,0120 ,0112,2,13:40,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,0857,N641SW,DAL,10:30,10:34,0055 ,0054,4,10:44,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,0862,N8649A,SJC,18:35,18:45,0215 ,0209,10,18:57,0012,0000,0000,0000,0000,0000,
  WN,07/26/2015,0891,N522SW,LBB,16:20,16:18,0070 ,0064,-2,16:28,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,0998,N950WN,LAX,08:05,08:05,0185 ,0183,0,08:14,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,1030,N8320J,PHX,12:25,12:33,0140 ,0128,8,12:45,0012,0000,0000,0000,0000,0000,
  WN,07/26/2015,1354,N773SA,DAL,17:25,17:26,0055 ,0047,1,17:33,0007,0000,0000,0000,0000,0000,
  WN,07/26/2015,1403,N8649A,LAS,11:25,11:35,0165 ,0161,10,11:44,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,1694,N445WN,PHX,07:00,07:02,0140 ,0128,2,07:14,0012,0000,0000,0000,0000,0000,
  WN,07/26/2015,1901,N665WN,MCO,10:25,10:58,0155 ,0166,33,11:11,0013,0033,0000,0011,0000,0000,
  WN,07/26/2015,2263,N784SW,DAL,18:40,18:39,0055 ,0050,-1,18:45,0006,0000,0000,0000,0000,0000,
  WN,07/26/2015,2284,N457WN,FLL,16:45,16:45,0165 ,0168,0,16:56,0011,0000,0000,0000,0000,0000,
  WN,07/26/2015,2485,N621SW,ATL,05:45,05:44,0135 ,0137,-1,05:53,0009,0000,0000,0000,0000,0000,
  WN,07/26/2015,2495,N472WN,SNA,07:35,07:34,0180 ,0161,-1,07:42,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,2876,N290WN,STL,13:25,13:22,0120 ,0115,-3,13:32,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,3047,N8610A,LAS,20:20,20:21,0165 ,0152,1,20:29,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,3054,N290WN,PDX,18:45,18:44,0245 ,0231,-1,18:55,0011,0000,0000,0000,0000,0000,
  WN,07/26/2015,3304,N427WN,ATL,18:10,18:17,0135 ,0131,7,18:27,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,3569,N260WN,DAL,14:05,14:00,0055 ,0054,-5,14:08,0008,0000,0000,0000,0000,0000,
  WN,07/26/2015,3933,N452WN,ELP,10:40,10:38,0090 ,0087,-2,10:48,0010,0000,0000,0000,0000,0000,
  WN,07/26/2015,3937,N7813P,DAL,08:10,08:10,0060 ,0057,0,08:24,0014,0000,0000,0000,0000,0000,
  WN,07/26/2015,4033,N265WN,MSY,07:50,07:48,0085 ,0073,-2,07:55,0007,0000,0000,0000,0000,0000,
  WN,07/26/2015,4057,N266WN,HOU,18:40,19:04,0050 ,0044,24,19:11,0007,0000,0000,0000,0000,0018,
  WN,07/26/2015,4096,N641SW,BNA,05:30,05:24,0120 ,0123,-6,05:39,0015,0000,0000,0000,0000,0000,
  WN,07/26/2015,4116,N8615E,MDW,07:10,07:07,0165 ,0138,-3,07:17,0010,0000,0000,0000,0000,0000,
