CountryName,CountryCode,Year,Total Population,Urban population (% of total)
"Macedonia, FYR",MKD,1986,1988401.0,56.117
Madagascar,MDG,1986,10264368.0,21.441999999999997
Malawi,MWI,1986,7617137.0,10.4
Malaysia,MYS,1986,16221767.0,46.67100000000001
Maldives,MDV,1986,196283.0,25.57
Mali,MLI,1986,7957390.0,21.548000000000002
Malta,MLT,1986,342121.0,89.90700000000001
Marshall Islands,MHL,1986,40203.0,62.711000000000006
Mauritania,MRT,1986,1815692.0,36.634
Mauritius,MUS,1986,1028360.0,42.638999999999996
Mexico,MEX,1986,78939441.0,69.459
"Micronesia, Fed. Sts.",FSM,1986,87948.0,26.083000000000002
Moldova,MDA,1986,3602000.0,44.943999999999996
Monaco,MCO,1986,29048.0,100.0
Mongolia,MNG,1986,1976311.0,55.628
Montenegro,MNE,1986,592489.0,43.456
Morocco,MAR,1986,23084731.0,45.498000000000005
Mozambique,MOZ,1986,13155271.0,19.541
Myanmar,MMR,1986,39269143.0,24.139
Namibia,NAM,1986,1194769.0,26.621
Nepal,NPL,1986,17091959.0,7.66
Netherlands,NLD,1986,14572278.0,67.117
New Caledonia,NCL,1986,157350.0,58.985
New Zealand,NZL,1986,3246300.0,83.78
Nicaragua,NIC,1986,3796914.0,51.378
Niger,NER,1986,7031675.0,14.763
Nigeria,NGA,1986,86118043.0,26.414
Northern Mariana Islands,MNP,1986,33173.0,88.679
Norway,NOR,1986,4167354.0,71.44
Oman,OMN,1986,1561493.0,58.943999999999996
Pakistan,PAK,1986,95207133.0,29.588
Palau,PLW,1986,13982.0,68.188
Panama,PAN,1986,2268619.0,52.482
Papua New Guinea,PNG,1986,3771578.0,14.193
Paraguay,PRY,1986,3777764.0,45.722
Peru,PER,1986,19996250.0,67.277
Philippines,PHL,1986,55803915.0,44.185
Poland,POL,1986,37456119.0,60.31
Portugal,PRT,1986,10032734.0,45.82
Puerto Rico,PRI,1986,3409554.0,86.637
Qatar,QAT,1986,398326.0,90.4
Romania,ROM,1986,22859269.0,50.357
Russian Federation,RUS,1986,144894000.0,72.346
Rwanda,RWA,1986,6410594.0,5.127000000000001
Samoa,WSM,1986,160591.0,21.2
San Marino,SMR,1986,22959.0,89.39200000000001
Sao Tome and Principe,STP,1986,105364.0,39.149
Saudi Arabia,SAU,1986,14016569.0,73.9
Senegal,SEN,1986,6638186.0,37.909
Seychelles,SYC,1986,67877.0,49.277
Sierra Leone,SLE,1986,3569102.0,32.325
Singapore,SGP,1986,2733400.0,100.0
Slovak Republic,SVK,1986,5193838.0,54.641000000000005
Slovenia,SVN,1986,1965964.0,49.74
Solomon Islands,SLB,1986,278846.0,12.837
Somalia,SOM,1986,6082723.0,28.333000000000002
South Africa,ZAF,1986,32121290.0,49.905
South Sudan,SSD,1986,5559804.0,10.460999999999999
Spain,ESP,1986,38535617.0,74.444
Sri Lanka,LKA,1986,16127000.0,18.615
St. Kitts and Nevis,KNA,1986,41697.0,35.116
St. Lucia,LCA,1986,128620.0,28.205
St. Vincent and the Grenadines,VCT,1986,105197.0,39.158
Sudan,SDN,1986,17618852.0,24.005
Suriname,SUR,1986,376973.0,65.408
Swaziland,SWZ,1986,734790.0,22.668000000000003
Sweden,SWE,1986,8369829.0,83.1
Switzerland,CHE,1986,6504124.0,66.895
Syrian Arab Republic,SYR,1986,11020718.0,48.099
Tajikistan,TJK,1986,4690913.0,33.025999999999996
Tanzania,TZA,1986,22516809.0,17.241
Thailand,THA,1986,53002775.0,28.361
Timor-Leste,TMP,1986,674128.0,19.003
Togo,TGO,1986,3363448.0,26.96
Tonga,TON,1986,94147.0,22.496
Trinidad and Tobago,TTO,1986,1184053.0,9.361
Tunisia,TUN,1986,7492633.0,54.667
Turkey,TUR,1986,50187091.0,53.93
Turkmenistan,TKM,1986,3310059.0,45.757
Turks and Caicos Islands,TCA,1986,9873.0,67.345
Tuvalu,TUV,1986,8741.0,35.496
Uganda,UGA,1986,15133740.0,9.511000000000001
Ukraine,UKR,1986,51097000.0,65.258
United Arab Emirates,ARE,1986,1430548.0,79.624
United Kingdom,GBR,1986,56681396.0,78.34
United States,USA,1986,240133000.0,74.64399999999999
Uruguay,URY,1986,3031032.0,87.55799999999999
Uzbekistan,UZB,1986,18640558.0,40.71
Vanuatu,VUT,1986,133040.0,17.143
"Venezuela, RB",VEN,1986,17968530.0,82.41799999999999
Vietnam,VNM,1986,60249000.0,19.625
Virgin Islands (U.S.),VIR,1986,106500.0,85.01700000000001
"Yemen, Rep.",YEM,1986,10153613.0,18.808
Zambia,ZMB,1986,7242496.0,39.606
Zimbabwe,ZWE,1986,9198874.0,26.105
Arab World,ARB,1987,202715574.0,49.023236797538786
Caribbean small states,CSS,1987,5863744.0,38.96478556584329
Central Europe and the Baltics,CEB,1987,110296680.0,60.63861361599461
East Asia & Pacific (all income levels),EAS,1987,1737467769.0,31.750824107376598
East Asia & Pacific (developing only),EAP,1987,1525225958.0,26.048547091398202
Euro area,EMU,1987,307614327.0,70.6938985436592
Europe & Central Asia (all income levels),ECS,1987,828274895.0,66.8897842843607
Europe & Central Asia (developing only),ECA,1987,229991108.0,55.07593901760701
European Union,EUU,1987,473230098.0,69.9318079516933
Fragile and conflict affected situations,FCS,1987,238891421.0,30.897728539037494
Heavily indebted poor countries (HIPC),HPC,1987,325525015.0,23.893239994695893
High income,HIC,1987,1176056839.0,74.0208659776474
High income: nonOECD,NOC,1987,266853997.0,75.83270748190608
High income: OECD,OEC,1987,909202842.0,73.52811364815
Latin America & Caribbean (all income levels),LCN,1987,421490233.0,68.7150619831079
Latin America & Caribbean (developing only),LAC,1987,350553157.0,65.7913331959124
Least developed countries: UN classification,LDC,1987,470557196.0,19.8036367873057
Low & middle income,LMY,1987,3839047787.0,32.147689609066504
Low income,LIC,1987,298092145.0,20.9069201685573
Lower middle income,LMC,1987,1775071638.0,28.737209448140398
Middle East & North Africa (all income levels),MEA,1987,232066828.0,53.64256649671621
Middle East & North Africa (developing only),MNA,1987,206781154.0,50.5227992725827
Middle income,MIC,1987,3540955642.0,33.0944523160694
North America,NAC,1987,268896849.0,74.9691387309637
OECD members,OED,1987,1040942750.0,72.3542238790933
Other small states,OSS,1987,12198628.0,32.3084320636714
Pacific island small states,PSS,1987,1622627.0,30.010820900921804
Small states,SST,1987,19684999.0,34.1018274812714
South Asia,SAS,1987,1059570231.0,24.2346061347395
Sub-Saharan Africa (all income levels),SSF,1987,467337821.0,25.431953094782802
Sub-Saharan Africa (developing only),SSA,1987,466926179.0,25.4237703149559
Upper middle income,UMC,1987,1765884004.0,37.470039823793
World,WLD,1987,5015104626.0,41.8448071498578
Afghanistan,AFG,1987,11337932.0,17.491
Albania,ALB,1987,3083605.0,35.619
Algeria,DZA,1987,23917889.0,49.722
American Samoa,ASM,1987,42448.0,79.04
Andorra,ADO,1987,48458.0,95.178
Angola,AGO,1987,10285712.0,23.725
Antigua and Barbuda,ATG,1987,63484.0,35.183
Argentina,ARG,1987,31326473.0,85.84299999999999
Armenia,ARM,1987,3457054.0,67.501
Aruba,ABW,1987,61835.0,50.365
Australia,AUS,1987,16263900.0,85.4
Austria,AUT,1987,7574586.0,65.646
Azerbaijan,AZE,1987,6886428.0,53.895
"Bahamas, The",BHS,1987,243391.0,78.007
Bahrain,BHR,1987,448994.0,87.557
Bangladesh,BGD,1987,98149262.0,18.395
Barbados,BRB,1987,257609.0,34.571999999999996
Belarus,BLR,1987,10111000.0,63.87
Belgium,BEL,1987,9870234.0,96.115
Belize,BLZ,1987,174326.0,48.037
Benin,BEN,1987,4546136.0,32.246
Bermuda,BMU,1987,57849.0,100.0
Bhutan,BTN,1987,500952.0,14.24
Bolivia,BOL,1987,6464736.0,52.549
Bosnia and Herzegovina,BIH,1987,4491745.0,38.25
Botswana,BWA,1987,1260720.0,32.400999999999996
Brazil,BRA,1987,142437479.0,71.529
Brunei Darussalam,BRN,1987,235980.0,63.703
Bulgaria,BGR,1987,8971359.0,65.346
Burkina Faso,BFA,1987,8140076.0,13.072000000000001
Burundi,BDI,1987,5108581.0,5.62
Cabo Verde,CPV,1987,323972.0,36.355
Cambodia,KHM,1987,8228268.0,14.559000000000001
Cameroon,CMR,1987,11031515.0,37.941
Canada,CAN,1987,26550000.0,76.52199999999999
Cayman Islands,CYM,1987,21343.0,100.0
Central African Republic,CAF,1987,2751163.0,36.205999999999996
Chad,TCD,1987,5409275.0,20.187
Channel Islands,CHI,1987,136716.0,31.706999999999997
Chile,CHL,1987,12507488.0,82.885
China,CHN,1987,1084035000.0,24.259
Colombia,COL,1987,32324326.0,66.691
Comoros,COM,1987,379589.0,26.413
"Congo, Dem. Rep.",ZAR,1987,31721541.0,29.35
"Congo, Rep.",COG,1987,2202106.0,53.06399999999999
Costa Rica,CRI,1987,2872214.0,47.263000000000005
Cote d'Ivoire,CIV,1987,10939987.0,38.346
Croatia,HRV,1987,4740000.0,52.99100000000001
Cuba,CUB,1987,10269276.0,71.921
Curacao,CUW,1987,151456.0,83.848
Cyprus,CYP,1987,723380.0,65.524
Czech Republic,CZE,1987,10347318.0,75.307
Denmark,DNK,1987,5127024.0,84.565
Djibouti,DJI,1987,485565.0,75.34100000000001
Dominica,DMA,1987,72368.0,58.118
Dominican Republic,DOM,1987,6764623.0,54.412
Ecuador,ECU,1987,9504132.0,52.769
"Egypt, Arab Rep.",EGY,1987,52173840.0,43.876999999999995
El Salvador,SLV,1987,5051885.0,47.674
Equatorial Guinea,GNQ,1987,343290.0,31.816999999999997
Eritrea,ERI,1987,2933871.0,15.455
Estonia,EST,1987,1552221.0,71.183
Ethiopia,ETH,1987,43470219.0,11.909
Faeroe Islands,FRO,1987,47194.0,30.598000000000003
Fiji,FJI,1987,721725.0,39.327
Finland,FIN,1987,4932123.0,77.291
France,FRA,1987,57482591.0,73.8
French Polynesia,PYF,1987,184958.0,58.426
Gabon,GAB,1987,876877.0,65.0
"Gambia, The",GMB,1987,804134.0,35.094
Georgia,GEO,1987,4743500.0,54.87
Germany,DEU,1987,77839920.0,72.205
Ghana,GHA,1987,13480381.0,34.293
Greece,GRC,1987,10000595.0,70.9
Greenland,GRL,1987,54100.0,78.668
Grenada,GRD,1987,99381.0,33.281
Guam,GUM,1987,121924.0,91.695
Guatemala,GTM,1987,8523785.0,39.934
Guinea,GIN,1987,5375058.0,27.178
Guinea-Bissau,GNB,1987,987718.0,24.608
Guyana,GUY,1987,745149.0,29.853
Haiti,HTI,1987,6670566.0,25.276999999999997
Honduras,HND,1987,4497875.0,38.907
"Hong Kong SAR, China",HKG,1987,5590500.0,96.86
Hungary,HUN,1987,10612741.0,65.453
Iceland,ISL,1987,245859.0,90.057
India,IND,1987,817232241.0,24.823
Indonesia,IDN,1987,171728916.0,27.835
"Iran, Islamic Rep.",IRN,1987,51152122.0,54.717
Iraq,IRQ,1987,16293719.0,70.017
Ireland,IRL,1987,3540057.0,56.54600000000001
Isle of Man,IMY,1987,66449.0,51.757
Israel,ISR,1987,4369000.0,90.044
Italy,ITA,1987,56601931.0,66.786
Jamaica,JAM,1987,2350600.0,48.832
Japan,JPN,1987,122091000.0,76.962
Jordan,JOR,1987,2846000.0,69.60600000000001
Kazakhstan,KAZ,1987,15801753.0,56.231
Kenya,KEN,1987,21140344.0,16.281
Kiribati,KIR,1987,67262.0,34.116
"Korea, Dem. Rep.",PRK,1987,19334550.0,57.94
"Korea, Rep.",KOR,1987,41621690.0,68.563
Kuwait,KWT,1987,1917950.0,97.932
Kyrgyz Republic,KGZ,1987,4144600.0,38.277
Lao PDR,LAO,1987,3895066.0,14.439
Latvia,LVA,1987,2626583.0,68.947
Lebanon,LBN,1987,2672182.0,81.446
Lesotho,LSO,1987,1520244.0,12.394
Liberia,LBR,1987,2196204.0,47.567
Libya,LBY,1987,4076888.0,75.56
Liechtenstein,LIE,1987,27799.0,17.34
Lithuania,LTU,1987,3616367.0,66.54
Luxembourg,LUX,1987,370750.0,80.78
"Macao SAR, China",MAC,1987,322655.0,99.57600000000001
"Macedonia, FYR",MKD,1987,1994368.0,56.536
Madagascar,MDG,1987,10563491.0,21.959
Malawi,MWI,1987,8108484.0,10.640999999999998
Malaysia,MYS,1987,16703500.0,47.45
Maldives,MDV,1987,203059.0,25.648000000000003
Mali,MLI,1987,8073178.0,22.069000000000003
Malta,MLT,1987,344485.0,90.02799999999999
Marshall Islands,MHL,1987,42148.0,63.47
Mauritania,MRT,1987,1865356.0,38.305
Mauritius,MUS,1987,1036082.0,42.953
Mexico,MEX,1987,80571067.0,69.96300000000001
"Micronesia, Fed. Sts.",FSM,1987,90024.0,26.016
Moldova,MDA,1987,3633000.0,45.714
Monaco,MCO,1987,29169.0,100.0
Mongolia,MNG,1987,2033345.0,56.215
Montenegro,MNE,1987,597037.0,44.593999999999994
Morocco,MAR,1987,23560825.0,46.218999999999994
Mozambique,MOZ,1987,13142516.0,20.815
Myanmar,MMR,1987,40005369.0,24.219
Namibia,NAM,1987,1247186.0,26.877
Nepal,NPL,1987,17472138.0,7.944
Netherlands,NLD,1987,14665037.0,67.513
New Caledonia,NCL,1987,160500.0,59.135
New Zealand,NZL,1987,3274400.0,84.025
Nicaragua,NIC,1987,3882940.0,51.618
Niger,NER,1987,7233482.0,14.993
Nigeria,NGA,1987,88412917.0,27.209
Northern Mariana Islands,MNP,1987,35904.0,88.971
Norway,NOR,1987,4186905.0,71.57
Oman,OMN,1987,1620573.0,60.783
Pakistan,PAK,1987,98301647.0,29.833000000000002
Palau,PLW,1987,14237.0,68.541
Panama,PAN,1987,2318444.0,52.82
Papua New Guinea,PNG,1987,3865402.0,14.39
Paraguay,PRY,1987,3885433.0,46.463
Peru,PER,1987,20451712.0,67.687
Philippines,PHL,1987,57312794.0,45.331
Poland,POL,1987,37668045.0,60.676
Portugal,PRT,1987,10030031.0,46.342
Puerto Rico,PRI,1987,3441850.0,88.66
Qatar,QAT,1987,423327.0,91.056
Romania,ROM,1987,22949430.0,51.073
Russian Federation,RUS,1987,145908000.0,72.765
Rwanda,RWA,1987,6742390.0,5.1979999999999995
Samoa,WSM,1987,161014.0,21.2
San Marino,SMR,1987,23208.0,90.4
Sao Tome and Principe,STP,1987,107264.0,40.26
Saudi Arabia,SAU,1987,14642354.0,74.589
Senegal,SEN,1987,6846556.0,38.271
Seychelles,SYC,1987,68352.0,49.262
Sierra Leone,SLE,1987,3681945.0,32.555
Singapore,SGP,1987,2774800.0,100.0
Slovak Republic,SVK,1987,5222840.0,55.105
Slovenia,SVN,1987,1989776.0,49.9
Solomon Islands,SLB,1987,286868.0,13.110999999999999
Somalia,SOM,1987,6138907.0,28.627
South Africa,ZAF,1987,32933081.0,50.43899999999999
South Sudan,SSD,1987,5660153.0,11.110999999999999
Spain,ESP,1987,38630820.0,74.673
Sri Lanka,LKA,1987,16373000.0,18.602
St. Kitts and Nevis,KNA,1987,41353.0,34.989000000000004
St. Lucia,LCA,1987,131032.0,28.488000000000003
St. Vincent and the Grenadines,VCT,1987,105892.0,39.717
Sudan,SDN,1987,18130501.0,25.107
Suriname,SUR,1987,383916.0,65.483
Swaziland,SWZ,1987,767417.0,22.824
Sweden,SWE,1987,8397804.0,83.1
Switzerland,CHE,1987,6545106.0,68.53699999999999
Syrian Arab Republic,SYR,1987,11374772.0,48.306999999999995
Tajikistan,TJK,1987,4849253.0,32.818000000000005
Tanzania,TZA,1987,23204186.0,17.725
Thailand,THA,1987,53979503.0,28.628
Timor-Leste,TMP,1987,689170.0,19.451
Togo,TGO,1987,3472459.0,27.362
Tonga,TON,1987,94399.0,22.609
Trinidad and Tobago,TTO,1987,1195243.0,9.129
Tunisia,TUN,1987,7684751.0,55.49100000000001
Turkey,TUR,1987,51168841.0,55.261
Turkmenistan,TKM,1987,3392823.0,45.537
Turks and Caicos Islands,TCA,1987,10224.0,69.197
Tuvalu,TUV,1987,8821.0,36.762
Uganda,UGA,1987,15668278.0,9.882
Ukraine,UKR,1987,51293000.0,65.83
United Arab Emirates,ARE,1987,1518991.0,79.482
United Kingdom,GBR,1987,56802050.0,78.29
United States,USA,1987,242289000.0,74.793
Uruguay,URY,1987,3049962.0,87.926
Uzbekistan,UZB,1987,19111312.0,40.696999999999996
Vanuatu,VUT,1987,136129.0,17.573
"Venezuela, RB",VEN,1987,18437737.0,82.9
Vietnam,VNM,1987,61750000.0,19.688
Virgin Islands (U.S.),VIR,1987,106000.0,85.726
"Yemen, Rep.",YEM,1987,10542601.0,19.323
Zambia,ZMB,1987,7469270.0,39.556
Zimbabwe,ZWE,1987,9535657.0,26.809
Arab World,ARB,1988,208407618.0,49.47803438632461
Caribbean small states,CSS,1988,5886592.0,39.065112042927396
Central Europe and the Baltics,CEB,1988,110688533.0,61.020488525916214
East Asia & Pacific (all income levels),EAS,1988,1765928524.0,32.370117703832896
East Asia & Pacific (developing only),EAP,1988,1552111436.0,26.7385014123535
Euro area,EMU,1988,308674767.0,71.0204011568817
Europe & Central Asia (all income levels),ECS,1988,833406599.0,67.2467172782025
Europe & Central Asia (developing only),ECA,1988,232702061.0,55.6381446255535
European Union,EUU,1988,474741457.0,70.21399319888761
Fragile and conflict affected situations,FCS,1988,244716753.0,31.3104067476658
Heavily indebted poor countries (HIPC),HPC,1988,334731596.0,24.352402168754306
High income,HIC,1988,1184786734.0,74.35319627479551
High income: nonOECD,NOC,1988,270168701.0,76.32861231225449
High income: OECD,OEC,1988,914618033.0,73.812471617315
Latin America & Caribbean (all income levels),LCN,1988,429668211.0,69.3094339587176
Latin America & Caribbean (developing only),LAC,1988,357513361.0,66.4277196399633
Least developed countries: UN classification,LDC,1988,483208054.0,20.2254731443404
Low & middle income,LMY,1988,3919229285.0,32.6576856812122
Low income,LIC,1988,306072925.0,21.2709633662043
Lower middle income,LMC,1988,1815849122.0,29.1069510907992
Middle East & North Africa (all income levels),MEA,1988,239039032.0,54.0378244548028
Middle East & North Africa (developing only),MNA,1988,212804457.0,50.879807479474
Middle income,MIC,1988,3613156360.0,33.6227410156072
North America,NAC,1988,271452347.0,75.10591112332509
OECD members,OED,1988,1048967683.0,72.6938577133668
Other small states,OSS,1988,12555708.0,33.3112827963186
Pacific island small states,PSS,1988,1641914.0,30.3962516185379
Small states,SST,1988,20084214.0,34.7593959617738
South Asia,SAS,1988,1083711645.0,24.497739000732107
Sub-Saharan Africa (all income levels),SSF,1988,480809661.0,25.9482096466277
Sub-Saharan Africa (developing only),SSA,1988,480386325.0,25.9398291773938
Upper middle income,UMC,1988,1797307238.0,38.1806180536252
World,WLD,1988,5104016019.0,42.214992751077
Afghanistan,AFG,1988,11375768.0,17.762999999999998
Albania,ALB,1988,3142336.0,35.888000000000005
Algeria,DZA,1988,24591493.0,50.511
American Samoa,ASM,1988,44049.0,79.65899999999999
Andorra,ADO,1988,50431.0,95.027
Angola,AGO,1988,10544904.0,24.334
Antigua and Barbuda,ATG,1988,62538.0,35.264
Argentina,ARG,1988,31795515.0,86.23299999999999
Armenia,ARM,1988,3510439.0,67.706
Aruba,ABW,1988,61077.0,50.35
Australia,AUS,1988,16532200.0,85.4
Austria,AUT,1988,7585317.0,65.686
Azerbaijan,AZE,1988,6994139.0,54.093999999999994
"Bahamas, The",BHS,1988,247576.0,78.654
Bahrain,BHR,1988,465235.0,87.75399999999999
Bangladesh,BGD,1988,100779551.0,18.859
Barbados,BRB,1988,258524.0,33.88
Belarus,BLR,1988,10140000.0,64.872
Belgium,BEL,1988,9901664.0,96.204
Belize,BLZ,1988,179025.0,47.846000000000004
Benin,BEN,1988,4685375.0,32.985
Bermuda,BMU,1988,58347.0,100.0
Bhutan,BTN,1988,517068.0,14.929
Bolivia,BOL,1988,6592787.0,53.563
Bosnia and Herzegovina,BIH,1988,4542757.0,38.583
Botswana,BWA,1988,1300097.0,35.467
Brazil,BRA,1988,145150468.0,72.342
Brunei Darussalam,BRN,1988,242750.0,64.421
Bulgaria,BGR,1988,8981446.0,65.692
Burkina Faso,BFA,1988,8356306.0,13.315999999999999
Burundi,BDI,1988,5284173.0,5.83
Cabo Verde,CPV,1988,328861.0,38.902
Cambodia,KHM,1988,8467109.0,14.883
Cameroon,CMR,1988,11370394.0,38.510999999999996
Canada,CAN,1988,26895000.0,76.542
Cayman Islands,CYM,1988,22539.0,100.0
Central African Republic,CAF,1988,2809720.0,36.545
Chad,TCD,1988,5585528.0,20.394000000000002
Channel Islands,CHI,1988,138186.0,31.601999999999997
Chile,CHL,1988,12716508.0,83.014
China,CHN,1988,1101630000.0,24.974
Colombia,COL,1988,32975533.0,67.225
Comoros,COM,1988,391133.0,26.893
"Congo, Dem. Rep.",ZAR,1988,32688708.0,29.775
"Congo, Rep.",COG,1988,2262496.0,53.485
Costa Rica,CRI,1988,2944560.0,48.176
Cote d'Ivoire,CIV,1988,11337122.0,38.608000000000004
Croatia,HRV,1988,4757000.0,53.341
Cuba,CUB,1988,10379080.0,72.408
Curacao,CUW,1988,149254.0,84.12899999999999
Cyprus,CYP,1988,736477.0,65.945
Czech Republic,CZE,1988,10355276.0,75.278
Denmark,DNK,1988,5129516.0,84.671
Djibouti,DJI,1988,523266.0,75.548
Dominica,DMA,1988,71743.0,59.798
Dominican Republic,DOM,1988,6903314.0,54.684
Ecuador,ECU,1988,9739179.0,53.54600000000001
"Egypt, Arab Rep.",EGY,1988,53617678.0,43.744
El Salvador,SLV,1988,5117577.0,48.193999999999996
Equatorial Guinea,GNQ,1988,354488.0,32.78
Eritrea,ERI,1988,3020278.0,15.569
Estonia,EST,1988,1561900.0,71.39
Ethiopia,ETH,1988,44908705.0,12.142999999999999
Faeroe Islands,FRO,1988,47789.0,30.515
Fiji,FJI,1988,722918.0,40.085
Finland,FIN,1988,4946481.0,78.0
France,FRA,1988,57836486.0,73.875
French Polynesia,PYF,1988,189742.0,58.32
Gabon,GAB,1988,901473.0,66.41199999999999
"Gambia, The",GMB,1988,843060.0,36.155
Georgia,GEO,1988,4790700.0,55.208
Germany,DEU,1988,78144619.0,72.999
Ghana,GHA,1988,13852597.0,35.004
Greece,GRC,1988,10036983.0,71.09
Greenland,GRL,1988,54800.0,79.016
Grenada,GRD,1988,98063.0,33.33
Guam,GUM,1988,124677.0,91.354
Guatemala,GTM,1988,8729406.0,40.328
Guinea,GIN,1988,5548270.0,27.459
Guinea-Bissau,GNB,1988,1009967.0,25.75
Guyana,GUY,1988,734872.0,29.763
Haiti,HTI,1988,6813344.0,26.329
Honduras,HND,1988,4631491.0,39.481
"Hong Kong SAR, China",HKG,1988,5627600.0,98.309
Hungary,HUN,1988,10596487.0,65.632
Iceland,ISL,1988,249740.0,90.294
India,IND,1988,834944397.0,25.063000000000002
Indonesia,IDN,1988,175000919.0,28.736
"Iran, Islamic Rep.",IRN,1988,53035939.0,55.257
Iraq,IRQ,1988,16657708.0,70.072
Ireland,IRL,1988,3524949.0,56.666000000000004
Isle of Man,IMY,1988,67902.0,51.754
Israel,ISR,1988,4442000.0,90.15
Italy,ITA,1988,56629288.0,66.766
Jamaica,JAM,1988,2356400.0,49.036
Japan,JPN,1988,122613000.0,77.08800000000001
Jordan,JOR,1988,2948000.0,70.868
Kazakhstan,KAZ,1988,15982510.0,56.341
Kenya,KEN,1988,21899004.0,16.383
Kiribati,KIR,1988,69104.0,34.405
"Korea, Dem. Rep.",PRK,1988,19610512.0,58.088
"Korea, Rep.",KOR,1988,42031247.0,70.389
Kuwait,KWT,1988,2002645.0,97.946
Kyrgyz Republic,KGZ,1988,4218400.0,38.227
Lao PDR,LAO,1988,4009121.0,14.765999999999998
Latvia,LVA,1988,2653434.0,69.112
Lebanon,LBN,1988,2668593.0,82.4
Lesotho,LSO,1988,1544580.0,12.901
Liberia,LBR,1988,2170426.0,50.195
Libya,LBY,1988,4187631.0,75.61399999999999
Liechtenstein,LIE,1988,28091.0,17.201
Lithuania,LTU,1988,3655049.0,67.28
Luxembourg,LUX,1988,373450.0,80.836
"Macao SAR, China",MAC,1988,335952.0,99.65100000000001
"Macedonia, FYR",MKD,1988,1998471.0,56.955
Madagascar,MDG,1988,10877757.0,22.487
Malawi,MWI,1988,8620942.0,10.934000000000001
Malaysia,MYS,1988,17202032.0,48.232
Maldives,MDV,1988,209832.0,25.726999999999997
Mali,MLI,1988,8189984.0,22.482
Malta,MLT,1988,347325.0,90.147
Marshall Islands,MHL,1988,44063.0,64.22399999999999
Mauritania,MRT,1988,1916240.0,39.782
Mauritius,MUS,1988,1043239.0,43.269
Mexico,MEX,1988,82223153.0,70.462
"Micronesia, Fed. Sts.",FSM,1988,92020.0,25.95
Moldova,MDA,1988,3660000.0,46.488
Monaco,MCO,1988,29238.0,100.0
Mongolia,MNG,1988,2089716.0,56.8
Montenegro,MNE,1988,601603.0,45.739
Morocco,MAR,1988,24027330.0,46.943000000000005
Mozambique,MOZ,1988,13124285.0,22.151999999999997
Myanmar,MMR,1988,40711172.0,24.318
Namibia,NAM,1988,1303879.0,27.136
Nepal,NPL,1988,17865238.0,8.238
Netherlands,NLD,1988,14760094.0,67.906
New Caledonia,NCL,1988,163650.0,59.286
New Zealand,NZL,1988,3283400.0,84.26799999999999
Nicaragua,NIC,1988,3968453.0,51.858000000000004
Niger,NER,1988,7445788.0,15.209000000000001
